,Hoy,SD_Angle,SD_Position
860,8608.0,80.0,-0.05
861,8624.0,80.0,0.01
862,8625.0,32.0,0.01
863,8626.0,41.0,-0.11
864,8627.0,41.0,0.1
865,8628.0,75.0,0.11
866,8629.0,26.0,0.11
867,8630.0,88.0,-0.1
868,8631.0,0.0,-0.04
869,8632.0,72.0,-0.0
870,8648.0,4.0,-0.02
871,8649.0,38.0,0.01
872,8650.0,50.0,0.11
873,8651.0,90.0,-0.13
874,8652.0,3.0,0.1
875,8653.0,88.0,0.01
876,8654.0,29.0,-0.01
877,8655.0,11.0,-0.14
878,8656.0,18.0,-0.02
879,8672.0,1.0,-0.02
880,8673.0,53.0,-0.03
881,8674.0,31.0,0.02
882,8675.0,2.0,-0.07
883,8676.0,4.0,0.13
884,8677.0,44.0,-0.05
885,8678.0,28.0,-0.0
886,8679.0,31.0,-0.02
887,8680.0,35.0,-0.09
888,8696.0,45.0,-0.0
889,8697.0,84.0,-0.08
890,8698.0,1.0,-0.07
891,8699.0,64.0,0.11
