Hoy Azimuth Altitude Hor_Angle Ver_Angle
3440 78.252006 29.992075 30.519966 0.0
3441 82.259561 43.633257 43.895236 0.0
3442 86.353123 57.408345 57.46105 0.0
3443 91.599256 71.249148 71.255953 89.457206
3444 109.374203 84.93866 85.223929 88.317045
3445 261.065742 80.648282 80.759773 88.534927
3446 270.41546 66.838672 66.839222 0.0
3447 275.065332 53.014213 53.12192 0.0
3448 279.074343 39.279407 39.633488 0.0
3449 283.156291 25.70426 26.304743 0.0
3450 287.670811 12.391353 12.984652 0.0
3462 68.744005 3.643556 3.908713 0.0
3463 73.728569 16.607124 17.259687 0.0
3464 78.041784 30.016802 30.564285 0.0
3465 82.006948 43.648409 43.927838 0.0
3466 86.013277 57.416294 57.479266 0.0
3467 91.030205 71.254713 71.257519 89.650406
3468 107.348553 84.980218 85.2075 88.499684
3469 262.129836 80.708353 80.794372 88.71662
3470 270.86171 66.888545 66.890863 0.0
3471 275.354345 53.068364 53.188625 0.0
3472 279.295347 39.341065 39.712815 0.0
3473 283.341751 25.775262 26.394284 0.0
3474 287.83627 12.473192 13.081827 0.0
3486 68.571346 3.688213 3.961259 0.0
3487 73.545698 16.639619 17.308519 0.0
3488 77.837636 30.037885 30.604708 0.0
3489 81.761841 43.659985 43.956875 0.0
3490 85.683775 57.420541 57.494297 0.0
3491 90.478614 71.25588 71.25649 89.837606
3492 105.351592 85.010472 85.187674 88.675925
3493 263.168291 80.76596 80.83042 88.892117
3494 271.293871 66.938143 66.943388 0.0
3495 275.633661 53.122614 53.255707 0.0
3496 279.508606 39.402815 39.792095 0.0
3497 283.520425 25.846179 26.483459 0.0
3498 287.995377 12.554648 13.178401 0.0
3499 293.266445 0.077885 0.084758 0.0
3510 68.403566 3.728995 4.009632 0.0
3511 73.368188 16.668345 17.353246 0.0
3512 77.639668 30.055384 30.641258 0.0
3513 81.524381 43.668069 43.982385 0.0
3514 85.364835 57.421207 57.506314 0.0
3515 89.945013 71.252845 71.252868 0.0
3516 103.393928 85.032696 85.167161 88.846642
3517 264.179862 80.821324 80.867815 89.061247
3518 271.711733 66.98753 66.996736 0.0
3519 275.903166 53.176975 53.323041 0.0
3520 279.71404 39.46464 39.871215 0.0
3521 283.692255 25.916972 26.572079 0.0
3522 288.148086 12.635664 13.274292 0.0
3523 293.407748 0.155735 0.169696 0.0
3534 68.240741 3.765922 4.053876 0.0
3535 73.196125 16.693344 17.393896 0.0
3536 77.447985 30.069362 30.673969 0.0
3537 81.294703 43.672749 44.004406 0.0
3538 85.056666 57.418416 57.515236 0.0
3539 89.429892 71.245805 71.246669 0.0
3540 101.485509 85.045978 85.144703 89.011203
3541 265.163369 80.874663 80.906613 89.224067
3542 272.115089 67.036766 67.050758 0.0
3543 276.162749 53.231452 53.390535 0.0
3544 279.911572 39.526517 39.950048 0.0
3545 283.85718 25.987597 26.660219 0.0
3546 288.294352 12.716182 13.369404 0.0
3547 293.542726 0.233354 0.254555 0.0
3558 68.082946 3.799015 4.094023 0.0
3559 73.029596 16.714663 17.430477 0.0
3560 77.262688 30.079886 30.702855 0.0
3561 81.072937 43.674114 44.022978 0.0
3562 84.759462 57.412293 57.521095 0.0
3563 88.9337 71.23496 71.238004 0.0
3564 99.635429 85.050862 85.120361 89.169611
3565 266.11769 80.926191 80.946656 89.380467
3566 272.503738 67.085906 67.105524 0.0
3567 276.4123 53.286051 53.458224 0.0
3568 280.101126 39.588421 40.0286 0.0
3569 284.015146 26.05801 26.747636 0.0
3570 288.434133 12.796142 13.463683 0.0
3571 293.671352 0.310642 0.339198 0.0
3582 67.930257 3.828303 4.129998 0.0
3583 72.868685 16.732353 17.462903 0.0
3584 77.083876 30.087023 30.727987 0.0
3585 80.859207 43.672255 44.038096 0.0
3586 84.473409 57.402961 57.523998 0.0
3587 88.456843 71.220509 71.226855 0.0
3588 97.851778 85.047928 85.094132 89.321811
3589 267.041762 80.976117 80.987952 89.530389
3590 272.877481 67.135002 67.160884 0.0
3591 276.651712 53.34077 53.52597 0.0
3592 280.28263 39.650325 40.106792 0.0
3593 284.166097 26.128166 26.834351 0.0
3594 288.567391 12.875481 13.557003 0.0
3595 293.793601 0.387501 0.423488 0.0
3606 67.782748 3.853815 4.161833 0.0
3607 72.713474 16.746464 17.491334 0.0
3608 76.911643 30.090844 30.74927 0.0
3609 80.653633 43.667264 44.049801 0.0
3610 84.198679 57.390549 57.523958 0.0
3611 87.99969 71.202649 71.213274 0.0
3612 96.141543 85.037777 85.066142 89.467805
3613 267.934576 81.024647 81.0304 89.673836
3614 273.236125 67.184097 67.216776 0.0
3615 276.88088 53.395607 53.593646 0.0
3616 280.456011 39.712199 40.18446 0.0
3617 284.309983 26.198014 26.920225 0.0
3618 288.694089 12.954136 13.649295 0.0
3619 293.909452 0.463831 0.50735 0.0
3630 67.640492 3.875583 4.189571 0.0
3631 72.564042 16.75705 17.515758 0.0
3632 76.746081 30.09142 30.766908 0.0
3633 80.456327 43.659236 44.058211 0.0
3634 83.935432 57.375182 57.521039 0.0
3635 87.562566 71.181579 71.197426 0.0
3636 94.510565 85.021023 85.036392 89.607481
3637 268.795175 81.071977 81.073933 89.810752
3638 273.57948 67.233234 67.273128 0.0
3639 277.099701 53.450553 53.661296 0.0
3640 280.621201 39.77401 40.261601 0.0
3641 284.446754 26.267505 27.005225 0.0
3642 288.814192 13.032042 13.740476 0.0
3643 294.018886 0.539531 0.590645 0.0
3654 67.50356 3.893645 4.213253 0.0
3655 72.420468 16.764168 17.536169 0.0
3656 76.587277 30.088825 30.780835 0.0
3657 80.267395 43.648266 44.063243 0.0
3658 83.683816 57.356988 57.515236 0.0
3659 87.145762 71.157492 71.179237 0.0
3660 92.963535 84.999696 85.006375 89.740841
3661 269.622648 81.118297 81.118458 89.941023
3662 273.907359 67.282447 67.329909 0.0
3663 277.308076 53.505598 53.728771 0.0
3664 280.778135 39.835721 40.338144 0.0
3665 284.576365 26.336584 27.089267 0.0
3666 288.92767 13.109133 13.830462 0.0
3667 294.121884 0.6145 0.673298 0.0
3678 67.372022 3.908039 4.232803 0.0
3679 72.282826 16.767877 17.552614 0.0
3680 76.435317 30.083134 30.791094 0.0
3681 80.08694 43.634449 44.065059 0.0
3682 83.443968 57.336094 57.506644 0.0
3683 86.749529 71.130583 71.158799 0.0
3684 91.504038 84.971593 84.97334 89.867653
3685 270.416128 81.16379 81.164032 0.0
3686 274.219578 67.331767 67.387013 0.0
3687 277.505906 53.560727 53.796034 0.0
3688 280.926748 39.897294 40.413952 0.0
3689 284.69877 26.405196 27.172158 0.0
3690 289.034493 13.18534 13.919108 0.0
3691 294.218435 0.688637 0.755106 0.0
3702 67.245946 3.918808 4.248385 0.0
3703 72.151189 16.768237 17.565121 0.0
3704 76.29028 30.074425 30.797752 0.0
3705 79.915056 43.617883 44.063616 0.0
3706 83.216014 57.312626 57.495325 0.0
3707 86.374083 71.101042 71.136182 0.0
3708 90.134621 84.93872 84.93873 89.988093
3709 271.174785 81.20863 81.210438 0.0
3710 274.515956 67.381218 67.444389 0.0
3711 277.693098 53.615921 53.862992 0.0
3712 281.06698 39.958686 40.488999 0.0
3713 284.813929 26.473284 27.253944 0.0
3714 289.134636 13.260594 14.006317 0.0
3715 294.308525 0.761841 0.83593 0.0
3726 67.1254 3.925997 4.259914 0.0
3727 72.025629 16.76531 17.573758 0.0
3728 76.152244 30.062775 30.800833 0.0
3729 79.751832 43.598666 44.058992 0.0
3730 83.000067 57.286711 57.481324 0.0
3731 86.019605 71.069055 71.111461 0.0
3732 88.856891 84.901658 84.902657 0.0
3733 271.897823 81.252981 81.257676 0.0
3734 274.796317 67.430819 67.501951 0.0
3735 277.869559 53.671158 53.929517 0.0
3736 281.198772 40.019854 40.563154 0.0
3737 284.921803 26.54079 27.334538 0.0
3738 289.228073 13.334826 14.092077 0.0
3739 294.392147 0.83401 0.915755 0.0
3750 67.01045 3.929653 4.267508 0.0
3751 71.906212 16.759161 17.57852 0.0
3752 76.021282 30.048266 30.800351 0.0
3753 79.597351 43.576895 44.051267 0.0
3754 82.79623 57.258473 57.464687 0.0
3755 85.686245 71.034806 71.084707 0.0
3756 87.67162 84.860964 84.865179 0.0
3757 272.58447 81.296999 81.305699 0.0
3758 275.060484 67.480586 67.559626 0.0
3759 278.035199 53.726411 53.995642 0.0
3760 281.322068 40.08075 40.636376 0.0
3761 285.022355 26.607651 27.413695 0.0
3762 289.314785 13.407964 14.176244 0.0
3763 294.469294 0.905045 0.994315 0.0
3774 66.901158 3.929827 4.271146 0.0
3775 71.793005 16.749857 17.579531 0.0
3776 75.897463 30.030977 30.796425 0.0
3777 79.451691 43.552669 44.040483 0.0
3778 82.604595 57.228038 57.445507 0.0
3779 85.37412 70.998474 71.055938 0.0
3780 86.578862 84.817168 84.826367 0.0
3781 273.233979 81.340827 81.354385 0.0
3782 275.308287 67.530525 67.617361 0.0
3783 278.189931 53.781652 54.061192 0.0
3784 281.436816 40.141325 40.708536 0.0
3785 285.115553 26.673805 27.491539 0.0
3786 289.394754 13.479934 14.25872 0.0
3787 294.539963 0.974844 1.071596 0.0
3798 66.797587 3.926571 4.270881 0.0
3799 71.686069 16.737465 17.576766 0.0
3800 75.780853 30.010991 30.789079 0.0
3801 79.314922 43.526087 44.026718 0.0
3802 82.425242 57.195529 57.423786 0.0
3803 85.08332 70.960232 71.025263 0.0
3804 85.578066 84.770768 84.786269 0.0
3805 273.845619 81.384599 81.403696 0.0
3806 275.539555 67.580641 67.675017 0.0
3807 278.333673 53.836845 54.126119 0.0
3808 281.542965 40.201525 40.779636 0.0
3809 285.201367 26.739188 27.567801 0.0
3810 289.467963 13.550663 14.339374 0.0
3811 294.604152 1.043307 1.147458 0.0
3822 66.699798 3.919941 4.266818 0.0
3823 71.585466 16.722055 17.570259 0.0
3824 75.671514 29.98839 30.778381 0.0
3825 79.18711 43.497248 44.009972 0.0
3826 82.258242 57.161066 57.399615 0.0
3827 84.813905 70.920251 70.992736 0.0
3828 84.668187 84.722232 84.74495 0.0
3829 274.418669 81.428438 81.45351 0.0
3830 275.754123 67.630929 67.732595 0.0
3831 278.466343 53.891954 54.19034 0.0
3832 281.640469 40.261297 40.849471 0.0
3833 285.279768 26.803732 27.642497 0.0
3834 289.5344 13.620077 14.418196 0.0
3835 294.661865 1.110334 1.22176 0.0
3846 66.607847 3.909995 4.258883 0.0
3847 71.491252 16.703697 17.560118 0.0
3848 75.569502 29.963259 30.764358 0.0
3849 79.068314 43.46625 43.990326 0.0
3850 82.103656 57.124771 57.37312 0.0
3851 84.565912 70.878695 70.95843 0.0
3852 83.84779 84.67199 84.702473 0.0
3853 274.952417 81.472453 81.503843 0.0
3854 275.951826 67.68138 67.789945 0.0
3855 278.587863 53.946937 54.25376 0.0
3856 281.729284 40.320583 40.918041 0.0
3857 285.350732 26.86737 27.715461 0.0
3858 289.594055 13.6881 14.49497 0.0
3859 294.713104 1.175828 1.294362 0.0
3870 66.521793 3.896793 4.24726 0.0
3871 71.403482 16.682465 17.546397 0.0
3872 75.474872 29.935681 30.747028 0.0
3873 78.958588 43.43319 43.967902 0.0
3874 81.961534 57.08676 57.344272 0.0
3875 84.339352 70.835723 70.922399 0.0
3876 83.115141 84.620442 84.65901 0.0
3877 275.44615 81.516744 81.55451 0.0
3878 276.132503 67.73198 67.847056 0.0
3879 278.698161 54.00175 54.316332 0.0
3880 281.80937 40.379322 40.985251 0.0
3881 285.414238 26.930032 27.786662 0.0
3882 289.646921 13.754657 14.569728 0.0
3883 294.757877 1.239689 1.365124 0.0
3894 66.441688 3.880396 4.231996 0.0
3895 71.322208 16.658431 17.529188 0.0
3896 75.387674 29.905741 30.72659 0.0
3897 78.857981 43.398168 43.9427 0.0
3898 81.831918 57.04715 57.313211 0.0
3899 84.134216 70.791487 70.884753 0.0
3900 82.468288 84.567949 84.614564 0.0
3901 275.899151 81.561396 81.605471 0.0
3902 276.295997 67.782709 67.903769 0.0
3903 278.797165 54.056344 54.377973 0.0
3904 281.880688 40.437452 41.050987 0.0
3905 285.470268 26.991648 27.856011 0.0
3906 289.692994 13.819669 14.642299 0.0
3907 294.796194 1.301821 1.433972 0.0
3918 66.367585 3.860869 4.213083 0.0
3919 71.247477 16.631671 17.508449 0.0
3920 75.307953 29.873525 30.702972 0.0
3921 78.766534 43.361279 43.914802 0.0
3922 81.71484 57.006055 57.280016 0.0
3923 83.950473 70.746136 70.845528 0.0
3924 81.905132 84.514841 84.569194 0.0
3925 276.310696 81.606481 81.656603 0.0
3926 276.442154 67.833538 67.960093 0.0
3927 278.884809 54.110667 54.438553 0.0
3928 281.943206 40.494909 41.115114 0.0
3929 285.518805 27.052143 27.923344 0.0
3930 289.732273 13.883061 14.712584 0.0
3931 294.828068 1.362127 1.500765 0.0
3942 66.299535 3.838277 4.190584 0.0
3943 71.179337 16.60226 17.484313 0.0
3944 75.235753 29.839117 30.676324 0.0
3945 78.684284 43.322621 43.88433 0.0
3946 81.610322 56.963586 57.244688 0.0
3947 83.788074 70.699809 70.804815 0.0
3948 81.423488 84.461416 84.522956 0.0
3949 276.680049 81.652058 81.707915 0.0
3950 276.570821 67.884437 68.015814 0.0
3951 278.961029 54.164662 54.497978 0.0
3952 281.996894 40.551624 41.177677 0.0
3953 285.559839 27.111446 27.988652 0.0
3954 289.76476 13.944754 14.780499 0.0
3955 294.853512 1.420513 1.565428 0.0
3966 66.237584 3.812689 4.164668 0.0
3967 71.117829 16.570276 17.456836 0.0
3968 75.17111 29.802605 30.646697 0.0
3969 78.611262 43.282289 43.851244 0.0
3970 81.51838 56.919851 57.207386 0.0
3971 83.646954 70.652642 70.762687 0.0
3972 81.021132 84.407936 84.476033 0.0
3973 277.006458 81.698172 81.759285 0.0
3974 276.681853 67.935365 68.070975 0.0
3975 279.025768 54.21827 54.556212 0.0
3976 282.041724 40.607529 41.238466 0.0
3977 285.59336 27.169481 28.051799 0.0
3978 289.790459 14.004669 14.845993 0.0
3979 294.872545 1.476885 1.627823 0.0
3990 66.181779 3.784173 4.135282 0.0
3991 71.062994 16.535795 17.426094 0.0
3992 75.114058 29.764072 30.61416 0.0
3993 78.547496 43.240376 43.815751 0.0
3994 81.439021 56.874957 57.16811 0.0
3995 83.527029 70.604763 70.719235 0.0
3996 80.69584 84.354634 84.428418 0.0
3997 277.28915 81.744855 81.810664 0.0
3998 276.775106 67.986278 68.125457 0.0
3999 279.078969 54.271429 54.613158 0.0
4000 282.077673 40.662553 41.297477 0.0
4001 285.619362 27.226171 28.112726 0.0
4002 289.809377 14.062729 14.908923 0.0
4003 294.885186 1.531151 1.68775 0.0
4014 66.132162 3.752802 4.102608 0.0
4015 71.014869 16.498896 17.392201 0.0
4016 75.064629 29.723606 30.578806 0.0
4017 78.493005 43.196977 43.77785 0.0
4018 81.372243 56.829007 57.12694 0.0
4019 83.428206 70.556293 70.674568 0.0
4020 80.445424 84.301714 84.380233 0.0
4021 277.527333 81.792122 81.861891 0.0
4022 276.850441 68.037125 68.179122 0.0
4023 279.120584 54.324071 54.668723 0.0
4024 282.104724 40.716621 41.354581 0.0
4025 285.637844 27.281439 28.171374 0.0
4026 289.821524 14.118854 14.969209 0.0
4027 294.891459 1.583219 1.745264 0.0
4038 66.088775 3.718648 4.066638 0.0
4039 70.973486 16.459657 17.35514 0.0
4040 75.022849 29.681291 30.540625 0.0
4041 78.447805 43.152183 43.737583 0.0
4042 81.318037 56.7821 57.084036 0.0
4043 83.350376 70.507347 70.628688 0.0
4044 80.267751 84.249351 84.331584 0.0
4045 277.720191 81.839974 81.91294 0.0
4046 276.907725 68.08785 68.231969 0.0
4047 279.150567 54.376126 54.72285 0.0
4048 282.12286 40.769658 41.40974 0.0
4049 285.648808 27.335207 28.227607 0.0
4050 289.826916 14.172965 15.026783 0.0
4051 294.891388 1.632999 1.8001 0.0
4062 66.051657 3.681784 4.027502 0.0
4063 70.938878 16.41816 17.315028 0.0
4064 74.98874 29.637212 30.499749 0.0
4065 78.411907 43.106084 43.695117 0.0
4066 81.27639 56.734335 57.039399 0.0
4067 83.29342 70.458035 70.58174 0.0
4068 80.160763 84.19769 84.28249 0.0
4069 277.86688 81.888396 81.963722 0.0
4070 276.94683 68.138387 68.283921 0.0
4071 279.168878 54.427521 54.775383 0.0
4072 282.132071 40.821587 41.462823 0.0
4073 285.652256 27.387396 28.281259 0.0
4074 289.825567 14.224983 15.081523 0.0
4075 294.885002 1.680405 1.852253 0.0
4086 66.020843 3.642288 3.985266 0.0
4087 70.911072 16.374482 17.272 0.0
4088 74.962321 29.591454 30.456283 0.0
4089 78.385318 43.05877 43.650454 0.0
4090 81.247277 56.685804 56.993109 0.0
4091 83.257209 70.408457 70.53376 0.0
4092 80.122491 84.146853 84.233054 0.0
4093 277.966535 81.937359 82.014164 0.0
4094 276.967633 68.188669 68.334798 0.0
4095 279.17548 54.47818 54.826335 0.0
4096 282.13235 40.872327 41.513748 0.0
4097 285.648199 27.437926 28.332406 0.0
4098 289.817497 14.27483 15.133347 0.0
4099 294.872329 1.725348 1.901587 0.0
4110 65.996367 3.600236 3.940055 0.0
4111 70.890093 16.328706 17.226099 0.0
4112 74.943607 29.544101 30.410288 0.0
4113 78.368037 43.010328 43.603758 0.0
4114 81.230672 56.636598 56.945296 0.0
4115 83.241604 70.358707 70.484821 0.0
4116 80.151059 84.096936 84.183332 0.0
4117 278.018262 81.986814 82.06416 0.0
4118 276.97002 68.238621 68.384567 0.0
4119 279.170346 54.528021 54.875576 0.0
4120 282.123695 40.921798 41.562388 0.0
4121 285.636647 27.486716 28.380913 0.0
4122 289.802729 14.322426 15.182193 0.0
4123 294.853404 1.767746 1.948036 0.0
4134 65.978261 3.555705 3.891873 0.0
4135 70.875962 16.28091 17.177365 0.0
4136 74.932609 29.495237 30.361869 0.0
4137 78.360062 42.960844 43.554992 0.0
4138 81.226538 56.586804 56.896039 0.0
4139 83.24646 70.308874 70.435126 0.0
4140 80.244692 84.048009 84.133451 0.0
4141 278.021146 82.036698 82.113645 0.0
4142 276.953883 68.288159 68.433184 0.0
4143 279.15345 54.576962 54.923058 0.0
4144 282.106107 40.969918 41.608823 0.0
4145 285.617616 27.533685 28.426645 0.0
4146 289.781288 14.367693 15.228012 0.0
4147 294.82826 1.807515 1.991465 0.0
4158 65.966553 3.508775 3.840852 0.0
4159 70.868699 16.231176 17.125939 0.0
4160 74.929336 29.444944 30.31108 0.0
4161 78.361384 42.910401 43.504403 0.0
4162 81.234837 56.536506 56.84539 0.0
4163 83.271624 70.259038 70.384582 0.0
4164 80.401717 84.000122 84.083518 0.0
4165 277.97425 82.086929 82.162506 0.0
4166 276.919122 68.337197 68.480489 0.0
4167 279.124774 54.624917 54.96862 0.0
4168 282.079593 41.016601 41.652804 0.0
4169 285.591126 27.578752 28.469574 0.0
4170 289.753202 14.410553 15.270595 0.0
4171 294.796936 1.844574 2.031745 0.0
4182 65.961269 3.459527 3.787122 0.0
4183 70.868318 16.179584 17.071862 0.0
4184 74.933792 29.393304 30.258004 0.0
4185 78.371992 42.85908 43.451913 0.0
4186 81.255521 56.485784 56.793459 0.0
4187 83.316937 70.209274 70.333409 0.0
4188 80.620559 83.953302 84.033535 0.0
4189 277.87662 82.137408 82.210684 0.0
4190 276.865647 68.385642 68.526481 0.0
4191 279.084306 54.671796 55.012274 0.0
4192 282.044165 41.061762 41.694325 0.0
4193 285.557197 27.621833 28.509615 0.0
4194 289.718502 14.450928 15.310011 0.0
4195 294.759471 1.878844 2.068876 0.0
4206 65.962433 3.408042 3.730753 0.0
4207 70.874832 16.126216 17.015238 0.0
4208 74.945977 29.340398 30.202697 0.0
4209 78.391869 42.806963 43.397645 0.0
4210 81.288541 56.434714 56.740314 0.0
4211 83.382236 70.159648 70.281624 0.0
4212 80.899737 83.907552 83.983678 0.0
4213 277.727292 82.188017 82.258116 0.0
4214 276.793375 68.433394 68.571032 0.0
4215 279.032041 54.717508 55.053878 0.0
4216 281.999838 41.105313 41.733308 0.0
4217 285.515858 27.662848 28.546665 0.0
4218 289.677223 14.488741 15.3461 0.0
4219 294.715908 1.910249 2.102729 0.0
4230 65.970067 3.354401 3.671877 0.0
4231 70.888252 16.07115 16.956205 0.0
4232 74.965888 29.286306 30.145324 0.0
4233 78.420994 42.754126 43.341809 0.0
4234 81.33384 56.383369 56.686051 0.0
4235 83.467353 70.11022 70.22932 0.0
4236 81.237861 83.86286 83.933943 0.0
4237 277.525295 82.23862 82.304639 0.0
4238 276.702237 68.480347 68.614067 0.0
4239 278.967981 54.761956 55.09335 0.0
4240 281.946632 41.147168 41.769664 0.0
4241 285.467137 27.701712 28.580644 0.0
4242 289.629401 14.523914 15.378771 0.0
4243 294.66629 1.938713 2.133173 0.0
4254 65.984189 3.298687 3.610505 0.0
4255 70.908583 16.014468 16.894806 0.0
4256 74.99352 29.231107 30.08597 0.0
4257 78.459343 42.700644 43.284324 0.0
4258 81.391359 56.331817 56.630656 0.0
4259 83.572116 70.061044 70.176586 0.0
4260 81.633626 83.819189 83.884441 0.0
4261 277.269664 82.289061 82.350301 0.0
