Hoy,Azimuth,Altitude,Hor_Angle,Ver_Angle,I_direct,I_diffuse,sky_cover
5699,117.306519,66.221107,68.618994,78.572696,201.0,344.0,0.7
5700,152.434541,76.376347,83.600699,77.874334,256.0,331.0,0.9
5701,215.502863,75.263175,81.314977,77.913715,465.0,455.0,0.9
5702,245.475409,64.308775,66.362088,78.707223,173.0,190.0,0.9
5703,258.112069,51.119193,51.724719,80.568987,291.0,251.0,0.9
5704,265.775394,37.405663,37.480904,84.497586,143.0,256.0,0.9
5705,271.720582,23.569868,23.579334,0.0,207.0,213.0,0.9
5706,277.166504,9.809835,9.885574,0.0,83.0,111.0,0.9
5719,83.864835,11.878743,11.945197,0.0,4.0,19.0,1.0
5720,89.382741,25.658308,25.659592,0.0,1.0,45.0,1.0
5721,95.567793,39.47616,39.6092,83.281625,1.0,100.0,1.0
5722,103.819254,53.120541,53.925031,79.84002,7.0,202.0,1.0
5723,118.120411,66.084986,68.639167,78.194503,11.0,345.0,1.0
5724,153.328773,76.090673,83.656951,77.521714,15.0,252.0,1.0
5725,214.996821,74.931462,81.222152,77.562505,144.0,203.0,1.0
5726,244.87663,64.065727,66.235788,78.333864,4.0,292.0,1.0
5727,257.64688,50.915458,51.570636,80.14238,2.0,318.0,1.0
5728,265.395463,37.216192,37.305427,83.966231,36.0,310.0,1.0
5729,271.38964,23.382553,23.388662,0.0,10.0,192.0,1.0
5730,276.862106,9.618122,9.686226,0.0,13.0,72.0,1.0
5743,84.225946,11.818793,11.877351,0.0,1.0,31.0,1.0
5744,89.775764,25.603069,25.603249,0.0,16.0,121.0,0.9
5745,96.025842,39.416095,39.571906,82.721105,68.0,209.0,0.9
5746,104.401167,53.039195,53.914004,79.399763,92.0,290.0,0.9
5747,118.933166,65.944504,68.660724,77.813622,81.0,520.0,1.0
5748,154.198175,75.800159,83.714997,77.166494,254.0,471.0,1.0
5749,214.512245,74.595554,81.127157,77.20856,437.0,440.0,1.0
5750,244.285285,63.817433,66.107143,77.957232,272.0,428.0,0.9
5751,257.183067,50.707293,51.414021,79.711487,271.0,432.0,0.9
5752,265.015141,37.023012,37.127456,83.427749,208.0,340.0,0.9
5753,271.057613,23.192071,23.195626,0.0,76.0,210.0,0.9
5754,276.556214,9.423722,9.484609,0.0,34.0,130.0,0.9
5767,84.589943,11.758989,11.810115,0.0,6.0,31.0,0.9
5768,90.17171,25.547415,25.547513,89.640759,62.0,153.0,0.9
5769,96.486936,39.354818,39.535388,82.15626,303.0,217.0,0.9
5770,104.98583,52.955406,53.904049,78.956425,482.0,285.0,0.9
5771,119.744268,65.799619,68.683619,77.430175,151.0,554.0,1.0
5772,155.04322,75.504938,83.774723,76.808806,470.0,290.0,1.0
5773,214.048083,74.255628,81.030152,76.851872,128.0,428.0,1.0
5774,243.701525,63.564028,65.976135,77.577388,263.0,349.0,0.9
5775,256.7208,50.494788,51.254923,79.276205,393.0,295.0,0.9
5776,264.634547,36.826207,36.947005,82.882019,81.0,346.0,0.9
5777,270.724586,22.998507,23.000157,0.0,71.0,128.0,0.9
5778,276.248891,9.22673,9.280938,0.0,29.0,80.0,0.9
5791,84.956716,11.699298,11.743493,0.0,89.0,27.0,0.4
5792,90.570459,25.491293,25.492399,88.803733,158.0,85.0,0.4
5793,96.950918,39.292266,39.499569,81.587079,180.0,252.0,0.4
5794,105.572992,52.869103,53.894992,78.510226,172.0,451.0,0.6
5795,120.553207,65.650291,68.707807,77.044284,134.0,296.0,0.8
5796,155.864402,75.205147,83.836145,76.448641,562.0,328.0,1.0
5797,213.603319,73.911861,80.931058,76.492646,659.0,210.0,0.8
5798,243.125479,63.305648,65.842915,77.19452,669.0,205.0,0.5
5799,256.26024,50.278039,51.093407,78.836691,631.0,212.0,0.3
5800,264.253796,36.625862,36.764131,82.32912,694.0,139.0,0.2
5801,270.390644,22.801949,22.802418,0.0,635.0,99.0,0.2
5802,275.940199,9.027247,9.075162,0.0,400.0,77.0,0.2
5815,85.326157,11.639683,11.677432,0.0,34.0,31.0,0.2
5816,90.971888,25.434654,25.437824,87.957337,301.0,103.0,0.2
5817,97.417629,39.228374,39.464446,81.014087,515.0,152.0,0.2
5818,106.162393,52.780215,53.886862,78.061299,536.0,223.0,0.2
5819,121.359479,65.496491,68.733197,76.655983,706.0,217.0,0.2
5820,156.662221,74.900921,83.899221,76.086267,609.0,281.0,0.2
5821,213.176976,73.564421,80.830007,76.130888,657.0,253.0,0.2
5822,242.557248,63.042434,65.707411,76.808507,604.0,268.0,0.2
5823,255.80154,50.057145,50.929582,78.39296,636.0,230.0,0.2
5824,263.873001,36.422066,36.579008,81.76915,476.0,212.0,0.2
5825,270.055867,22.602487,22.602478,0.0,410.0,147.0,0.2
5826,275.6302,8.825376,8.867455,0.0,191.0,114.0,0.2
5839,85.698155,11.580107,11.611948,0.0,127.0,28.0,0.3
5840,91.375872,25.377446,25.383859,87.102257,493.0,91.0,0.3
5841,97.886908,39.16308,39.429999,80.43734,403.0,162.0,0.3
5842,106.753776,52.688676,53.8796,77.609821,358.0,257.0,0.5
5843,122.162594,65.338193,68.7598,76.265512,19.0,409.0,0.7
5844,157.437191,74.592398,83.963839,75.721644,139.0,418.0,0.9
5845,212.768114,73.213477,80.727053,75.766717,176.0,527.0,0.9
5846,241.996912,62.774529,65.569756,76.419558,382.0,330.0,0.9
5847,255.34484,49.832209,50.763541,77.945061,323.0,188.0,0.9
5848,263.492267,36.214914,36.391646,81.202098,291.0,283.0,0.9
5849,269.720335,22.400217,22.400455,89.321487,107.0,224.0,0.9
5850,275.318952,8.62122,8.657963,0.0,81.0,54.0,0.9
5863,86.072599,11.52053,11.54692,0.0,75.0,29.0,0.7
5864,91.782287,25.319617,25.330314,86.238898,358.0,75.0,0.6
5865,98.358593,39.096322,39.396108,79.857173,564.0,151.0,0.5
5866,107.346879,52.594421,53.873104,77.155907,717.0,166.0,0.5
5867,122.962069,65.175378,68.787527,75.872902,710.0,184.0,0.4
5868,158.189827,74.279715,84.029962,75.354886,360.0,297.0,0.4
5869,212.37583,72.859193,80.62228,75.400153,209.0,258.0,0.6
5870,241.444529,62.502079,65.430025,76.027729,141.0,416.0,0.7
5871,254.890274,49.603337,50.595264,77.49314,91.0,350.0,0.9
5872,263.111699,36.004499,36.202101,80.627966,199.0,336.0,0.9
5873,269.384125,22.195233,22.196394,88.490921,71.0,131.0,1.0
5874,275.006513,8.414888,8.446649,0.0,132.0,69.0,1.0
5887,86.449377,11.460914,11.482351,0.0,12.0,28.0,0.6
5888,92.191006,25.261115,25.277286,85.367987,239.0,90.0,0.7
5889,98.832519,39.028037,39.362805,79.273843,156.0,168.0,0.8
5890,107.941438,52.497388,53.867493,76.699817,199.0,288.0,0.8
5891,123.757433,65.008037,68.816409,75.478283,131.0,334.0,0.9
5892,158.920648,73.963008,84.097603,74.986078,73.0,486.0,0.9
5893,211.999258,72.501731,80.515662,75.031344,88.0,429.0,0.9
5894,240.900134,62.225234,65.288247,75.63308,221.0,407.0,0.9
5895,254.437967,49.370638,50.424934,77.037251,106.0,237.0,0.9
5896,262.731393,35.79092,36.010498,80.046862,102.0,296.0,0.9
5897,269.047311,21.987633,21.990348,87.642051,123.0,165.0,0.9
5898,274.692939,8.20649,8.233713,0.0,18.0,87.0,0.9
5911,86.828378,11.401218,11.418245,0.0,9.0,32.0,0.9
5912,92.601903,25.201888,25.224665,84.4901,35.0,86.0,0.9
5913,99.30852,38.958164,39.329998,78.687667,54.0,334.0,0.9
5914,108.53719,52.397518,53.862536,76.241643,92.0,276.0,0.9
5915,124.548228,64.836163,68.846324,75.081818,64.0,310.0,0.9
5916,159.630171,73.642416,84.166597,74.615357,125.0,341.0,0.9
5917,211.637571,72.14125,80.407284,74.660363,118.0,344.0,0.9
5918,240.363746,61.944146,65.144577,75.235746,163.0,332.0,0.9
5919,253.988033,49.134226,50.25253,76.577399,100.0,272.0,0.9
5920,262.351445,35.574278,35.816903,79.458726,170.0,287.0,0.9
5921,268.709964,21.777519,21.782499,86.774643,37.0,174.0,0.9
5922,274.378285,7.996138,8.019214,0.0,60.0,77.0,0.9
5935,87.209488,11.3414,11.354537,0.0,25.0,29.0,0.5
5936,93.014849,25.141882,25.172392,83.605833,218.0,121.0,0.7
5937,99.786429,38.886645,39.297683,78.098813,196.0,285.0,0.9
5938,109.133867,52.294755,53.858305,75.781508,585.0,216.0,0.7
5939,125.334008,64.659758,68.877184,74.683532,717.0,187.0,0.4
5940,160.318911,73.318076,84.23696,74.24282,668.0,233.0,0.2
5941,211.289974,71.777905,80.297256,74.287275,648.0,276.0,0.2
5942,239.835362,61.658967,64.998935,74.835665,575.0,362.0,0.3
5943,253.540578,48.894217,50.07818,76.113733,742.0,190.0,0.4
5944,261.971944,35.354677,35.621392,78.863855,551.0,216.0,0.3
5945,268.372155,21.564992,21.572876,85.888794,561.0,119.0,0.2
5946,274.062605,7.783947,7.803317,0.0,343.0,79.0,0.2
5959,87.592593,11.281418,11.291118,0.0,46.0,30.0,0.5
5960,93.429715,25.081046,25.120509,82.715937,376.0,87.0,0.4
5961,100.266075,38.813419,39.265768,77.507677,531.0,148.0,0.3
5962,109.731202,52.189047,53.85465,75.319651,273.0,238.0,0.5
5963,126.114341,64.47883,68.90902,74.283614,116.0,394.0,0.7
5964,160.987379,72.990125,84.308593,73.868508,223.0,396.0,0.9
5965,210.95571,71.411851,80.185641,73.912178,224.0,414.0,0.9
5966,239.314964,61.369853,64.851533,74.433063,339.0,338.0,0.8
5967,253.095701,48.65073,49.901908,75.646335,284.0,298.0,0.8
5968,261.592976,35.132224,35.424067,78.262111,118.0,179.0,0.8
5969,268.03395,21.350159,21.361607,84.984185,1.0,187.0,0.9
5970,273.74595,7.570035,7.586053,0.0,85.0,90.0,0.9
5983,87.977578,11.221229,11.228058,0.0,174.0,23.0,0.0
5984,93.846371,25.019326,25.068882,81.820875,573.0,61.0,0.0
5985,100.747289,38.73843,39.234256,76.914359,699.0,87.0,0.0
5986,110.328927,52.080344,53.851622,74.856157,712.0,156.0,0.1
5987,126.888809,64.293394,68.94171,73.882162,707.0,177.0,0.2
5988,161.636078,72.6587,84.381514,73.492573,506.0,317.0,0.3
5989,210.634055,71.043239,80.072444,73.535097,504.0,238.0,0.5
5990,238.802518,61.076961,64.702313,74.027987,242.0,321.0,0.7
5991,252.653491,48.403885,49.723849,75.17527,422.0,306.0,0.9
5992,261.214623,34.907026,35.224981,77.653729,725.0,165.0,0.7
5993,267.695415,21.133125,21.14871,84.060814,623.0,122.0,0.5
5994,273.428372,7.354521,7.36754,0.0,208.0,48.0,0.3
6007,88.364329,11.16079,11.165226,0.0,137.0,25.0,0.3
6008,94.264685,24.95667,25.017504,80.921544,388.0,61.0,0.3
6009,101.229899,38.661621,39.203056,76.319334,645.0,144.0,0.3
6010,110.926774,51.968598,53.849079,74.391178,676.0,174.0,0.3
6011,127.657011,64.103469,68.975187,73.47927,665.0,252.0,0.4
6012,162.265504,72.323939,84.455558,73.115038,503.0,227.0,0.4
6013,210.324317,70.672219,79.957805,73.156218,307.0,502.0,0.6
6014,238.297974,60.78045,64.551485,73.620426,154.0,298.0,0.7
6015,252.214028,48.153808,49.544064,74.700571,261.0,307.0,0.9
6016,260.836961,34.679195,35.024268,77.038688,246.0,264.0,0.9
6017,267.356613,20.914,20.934341,83.118451,150.0,144.0,0.9
6018,273.10992,7.137529,7.147926,0.0,85.0,80.0,0.9
6031,88.752729,11.100056,11.102625,0.0,21.0,25.0,0.9
6032,94.684524,24.893027,24.966288,80.018276,48.0,94.0,0.9
6033,101.713729,38.582936,39.172117,75.722572,32.0,120.0,0.9
6034,111.524472,51.853769,53.84699,73.924979,154.0,184.0,0.9
6035,128.418558,63.909084,69.009461,73.075048,181.0,384.0,0.9
6036,162.876144,71.985976,84.530688,72.736068,540.0,366.0,0.9
6037,210.025838,70.298938,79.841748,72.775556,380.0,464.0,0.8
6038,237.801271,60.480478,64.399049,73.210575,706.0,242.0,0.6
6039,251.777387,47.900625,49.362642,74.222454,515.0,245.0,0.5
6040,260.460065,34.448845,34.821967,76.417223,290.0,238.0,0.6
6041,267.017604,20.692894,20.718583,82.157216,178.0,238.0,0.7
6042,272.790643,6.919182,6.927305,0.0,130.0,68.0,0.8
6055,89.142661,11.038982,11.040201,0.0,175.0,22.0,0.1
6056,95.105756,24.828344,24.915254,79.111998,510.0,64.0,0.1
6057,102.198606,38.502324,39.141391,75.124557,497.0,137.0,0.2
6058,112.121754,51.735817,53.84532,73.457555,312.0,176.0,0.4
6059,129.173079,63.710271,69.044374,72.669609,241.0,239.0,0.7
6060,163.468475,71.64495,84.606853,72.355724,440.0,302.0,0.9
6061,209.737987,69.923541,79.724327,72.393177,343.0,242.0,0.9
6062,237.312334,60.177207,64.245078,72.798503,146.0,307.0,0.9
6063,251.343633,47.644465,49.179644,73.740885,382.0,335.0,0.9
6064,260.084003,34.21609,34.618192,75.789258,194.0,299.0,0.9
6065,266.678447,20.46992,20.501526,81.177265,24.0,130.0,0.9
6066,272.470588,6.699607,6.70579,0.0,71.0,83.0,0.9
6079,89.534008,10.977524,10.977889,0.0,3.0,26.0,0.9
6080,95.528246,24.762569,24.864316,78.203435,12.0,84.0,0.9
6081,102.684354,38.419731,39.110883,74.525557,115.0,129.0,0.9
6082,112.71835,51.614705,53.84399,72.989099,79.0,205.0,0.9
6083,129.92022,63.507068,69.079949,72.26308,33.0,418.0,0.9
6084,164.042963,71.300995,84.684022,71.974077,76.0,209.0,0.9
6085,209.460166,69.546172,79.605693,72.009282,130.0,510.0,0.9
6086,236.831075,59.870797,64.089651,72.384302,438.0,395.0,0.9
6087,250.912823,47.385459,48.99516,73.256017,558.0,280.0,0.9
6088,259.708843,33.981049,34.413047,75.155142,274.0,255.0,0.9
6089,266.339199,20.245193,20.283198,80.17848,169.0,212.0,0.9
6090,272.149803,6.478935,6.483465,0.0,135.0,83.0,0.9
6103,89.926652,10.915635,10.915624,0.0,33.0,25.0,0.4
6104,95.951859,24.695651,24.813415,77.292933,205.0,101.0,0.7
6105,103.170793,38.335108,39.080416,73.925657,183.0,258.0,0.9
6106,113.313992,51.490403,53.842905,72.519887,81.0,337.0,0.9
6107,130.659643,63.299521,69.116126,71.855549,344.0,328.0,0.9
6108,164.600064,70.954247,84.762022,71.591186,284.0,228.0,0.9
6109,209.191801,69.166975,79.485822,71.623794,377.0,290.0,0.9
6110,236.357399,59.561411,63.932872,71.967967,196.0,475.0,0.9
6111,250.485011,47.12374,48.809287,72.767987,162.0,405.0,0.9
6112,259.334646,33.74384,34.206534,74.514896,227.0,331.0,0.9
6113,265.999914,20.018828,20.063829,79.161206,76.0,146.0,0.9
6114,271.828331,6.257297,6.260434,0.0,64.0,78.0,0.9
6127,90.320474,10.85327,10.85341,88.329015,0.0,20.0,1.0
6128,96.376457,24.62754,24.762519,76.381387,4.0,76.0,1.0
6129,103.657747,38.248407,39.049986,73.325179,31.0,127.0,1.0
6130,113.908414,51.362882,53.842079,72.049905,81.0,274.0,1.0
6131,131.391024,63.08768,69.152738,71.447122,88.0,392.0,0.9
6132,165.140219,70.604841,84.840882,71.207285,91.0,498.0,0.9
6133,208.932349,68.786089,79.364864,71.236911,115.0,239.0,0.9
6134,235.8912,59.24921,63.774764,71.549652,205.0,243.0,0.9
6135,250.060239,46.859443,48.622085,72.27691,69.0,323.0,0.9
6136,258.961471,33.504586,33.998883,73.868652,50.0,235.0,0.9
6137,265.660644,19.790944,19.843393,78.125423,49.0,280.0,0.9
6138,271.50622,6.034829,6.036897,0.0,12.0,73.0,0.9
6151,90.715355,10.790382,10.791181,86.252068,5.0,22.0,0.9
6152,96.801905,24.558186,24.711515,75.469363,24.0,70.0,0.9
6153,104.145036,38.159581,39.019589,72.724356,116.0,96.0,0.9
6154,114.501348,51.232119,53.841418,71.579294,83.0,312.0,0.9
6155,132.114059,62.871601,69.189781,71.037943,153.0,201.0,0.9
6156,165.663861,70.252911,84.920489,70.822267,135.0,329.0,0.9
6157,208.681289,68.403654,79.242866,70.848685,42.0,402.0,0.9
6158,235.432365,58.934359,63.615485,71.129513,8.0,421.0,1.0
6159,249.638545,46.592706,48.433683,71.782833,4.0,212.0,1.0
6160,258.589373,33.263409,33.790049,73.21662,95.0,93.0,1.0
6161,265.321442,19.561658,19.622065,77.071752,13.0,74.0,1.0
6162,271.183511,5.811666,5.812905,0.0,4.0,46.0,1.0
6175,91.111174,10.726925,10.728872,84.154969,0.0,20.0,0.9
6176,97.228063,24.48754,24.660421,74.557474,0.0,93.0,1.0
6177,104.632479,38.068586,38.989092,72.123451,25.0,192.0,1.0
6178,115.092532,51.098094,53.840792,71.108366,73.0,272.0,1.0
6179,132.828461,62.651344,69.22722,70.628074,100.0,430.0,0.9
6180,166.171408,69.898592,85.00081,70.436421,37.0,498.0,0.9
6181,208.438127,68.019809,79.119861,70.459205,39.0,195.0,0.9
6182,234.980771,58.617018,63.455087,70.707568,6.0,209.0,1.0
6183,249.219962,46.323666,48.244096,71.285878,9.0,352.0,1.0
6184,258.218404,33.020434,33.580228,72.559054,8.0,148.0,1.0
6185,264.982357,19.331093,19.399945,76.000538,13.0,168.0,1.0
6186,270.860249,5.587949,5.588598,0.0,3.0,71.0,1.0
6199,91.507811,10.662853,10.666486,82.044117,23.0,23.0,0.9
6200,97.654793,24.415554,24.609181,73.646458,108.0,123.0,0.9
