Unnamed: 0,Hoy,SD_Angle,SD_Position,Shaded_Ratio,Unshaded_Ratio
1969,3905,48,0,0.006098,0.993902
1970,3906,59,0.08,0.001524,0.998476
1971,3907,0,0.08,0.018293,0.981707
1972,3918,65,0.04,0.012195,0.987805
1973,3919,47,0.08,0.003557,0.996443
1974,3920,57,0,0.014736,0.985264
1975,3921,12,0.05,0.014736,0.985264
1976,3922,15,-0.08,0.010163,0.989837
1977,3923,19,-0.03,0.012195,0.987805
1978,3924,17,0.06,0.012703,0.987297
1979,3925,32,-0.01,0.011179,0.988821
1980,3926,29,-0.02,0.010671,0.989329
1981,3927,16,-0.08,0.011687,0.988313
1982,3928,90,-0.06,0.010163,0.989837
1983,3929,61,-0.02,0.017276,0.982724
1984,3930,56,0.02,0.020833,0.979167
1985,3931,50,-0.01,0.014736,0.985264
1986,3942,0,-0.06,0.00813,0.99187
1987,3943,20,-0.05,0.007114,0.992886
1988,3944,66,-0.05,0.015244,0.984756
1989,3945,5,-0.05,0.002033,0.997967
1990,3946,48,0.03,0.010163,0.989837
1991,3947,66,0.04,0.007622,0.992378
1992,3948,32,0.08,0.010163,0.989837
1993,3949,34,-0.05,0.012195,0.987805
1994,3950,26,0.02,0.009654,0.990346
1995,3951,27,-0.07,0.012703,0.987297
1996,3952,36,0.04,0.010163,0.989837
1997,3953,69,-0.03,0,1
1998,3954,21,-0.07,0.005081,0.994919
1999,3955,67,-0.06,0.01372,0.98628
2000,3966,63,-0.06,0.004065,0.995935
2001,3967,52,-0.03,0.007622,0.992378
2002,3968,45,-0.1,0.009146,0.990854
2003,3969,52,-0.06,0.01626,0.98374
2004,3970,33,-0.01,0.014736,0.985264
2005,3971,0,-0.05,0.011687,0.988313
2006,3972,13,0.07,0.012195,0.987805
2007,3973,49,-0.09,0.012703,0.987297
2008,3974,41,0.02,0.012195,0.987805
2009,3975,52,0.03,0.007622,0.992378
2010,3976,5,-0.08,0.018293,0.981707
2011,3977,26,0.04,0.005081,0.994919
2012,3978,1,0.05,0.019817,0.980183
2013,3979,18,-0.05,0.006098,0.993902
2014,3990,11,-0.07,0.017785,0.982215
2015,3991,39,0.05,0.011179,0.988821
2016,3992,9,0.03,0.003049,0.996951
2017,3993,62,-0.06,0.012703,0.987297
2018,3994,71,0.01,0.012703,0.987297
2019,3995,12,-0.02,0.015244,0.984756
2020,3996,49,-0.1,0.011179,0.988821
2021,3997,47,-0.02,0.012195,0.987805
2022,3998,62,0.01,0.010671,0.989329
2023,3999,27,-0.02,0.014228,0.985772
2024,4000,34,-0.1,0.012703,0.987297
2025,4001,37,0.05,0.016768,0.983232
2026,4002,50,-0.03,0.015244,0.984756
2027,4003,38,-0.05,0.012703,0.987297
2028,4014,16,-0.05,0.000508,0.999492
2029,4015,80,-0.02,0.017785,0.982215
2030,4016,18,-0.02,0.009654,0.990346
2031,4017,43,-0.08,0.016768,0.983232
2032,4018,81,0,0.013211,0.986789
2033,4019,23,0.05,0.009654,0.990346
2034,4020,89,0,0.013211,0.986789
2035,4021,59,-0.04,0.01372,0.98628
2036,4022,65,-0.1,0.014736,0.985264
2037,4023,87,-0.02,0.013211,0.986789
2038,4024,4,0.03,0.011687,0.988313
2039,4025,23,0.07,0.01626,0.98374
2040,4026,2,-0.07,0.006098,0.993902
2041,4027,6,-0.04,0.017276,0.982724
2042,4038,7,0.06,0.007114,0.992886
2043,4039,53,0.06,0.011687,0.988313
2044,4040,28,-0.07,0.015752,0.984248
2045,4041,56,-0.03,0.006098,0.993902
2046,4042,68,0.02,0.012703,0.987297
2047,4043,23,-0.1,0.010671,0.989329
2048,4044,7,0.04,0.013211,0.986789
2049,4045,53,0.01,0.010671,0.989329
2050,4046,0,0.03,0.013211,0.986789
2051,4047,13,-0.05,0.010671,0.989329
2052,4048,20,0.05,0.003049,0.996951
2053,4049,46,-0.02,0.006606,0.993394
2054,4050,43,0.07,0.011687,0.988313
2055,4051,66,-0.07,0.009654,0.990346
2056,4062,43,-0.03,0.017785,0.982215
2057,4063,15,0.07,0.018293,0.981707
2058,4064,46,0.07,0.017785,0.982215
2059,4065,29,0.04,0.014736,0.985264
2060,4066,51,-0.06,0.012195,0.987805
2061,4067,9,-0.04,0.012703,0.987297
2062,4068,90,-0.02,0.014228,0.985772
2063,4069,60,-0.06,0.011687,0.988313
2064,4070,0,-0.02,0.014228,0.985772
2065,4071,60,-0.09,0.012195,0.987805
2066,4072,23,0.04,0.017276,0.982724
2067,4073,17,0.05,0.009146,0.990854
2068,4074,34,0.02,0.01372,0.98628
2069,4075,34,0.05,0.001016,0.998984
2070,4086,18,-0.07,0.017276,0.982724
2071,4087,5,-0.03,0.012703,0.987297
2072,4088,75,-0.07,0.014228,0.985772
2073,4089,29,-0.07,0.002033,0.997967
2074,4090,16,-0.09,0.010671,0.989329
2075,4091,38,0.03,0.01372,0.98628
2076,4092,72,0.01,0.012195,0.987805
2077,4093,10,0.04,0.01372,0.98628
2078,4094,18,-0.08,0.012703,0.987297
2079,4095,69,-0.07,0.010671,0.989329
2080,4096,58,-0.05,0.014228,0.985772
2081,4097,73,0.04,0.011687,0.988313
2082,4098,58,0.04,0.011687,0.988313
2083,4099,35,-0.05,0.009146,0.990854
2084,4110,89,-0.07,0.01372,0.98628
2085,4111,0,-0.03,0.018801,0.981199
2086,4112,17,-0.06,0.002541,0.997459
2087,4113,7,-0.03,0,1
2088,4114,29,0.03,0.012703,0.987297
2089,4115,46,-0.03,0.009654,0.990346
2090,4116,38,-0.09,0.012703,0.987297
2091,4117,6,-0.09,0.012195,0.987805
2092,4118,65,-0.1,0.010671,0.989329
2093,4119,77,0.03,0.010671,0.989329
2094,4120,30,-0.04,0.008638,0.991362
2095,4121,33,0.06,0.010671,0.989329
2096,4122,22,0.01,0.019309,0.980691
2097,4123,62,0.06,0.001524,0.998476
2098,4134,5,-0.08,0.018293,0.981707
2099,4135,57,-0.08,0.020325,0.979675
2100,4136,23,-0.08,0.01626,0.98374
2101,4137,28,-0.04,0.01372,0.98628
2102,4138,0,-0.04,0.012195,0.987805
2103,4139,61,-0.03,0.010671,0.989329
2104,4140,45,0.04,0.013211,0.986789
2105,4141,40,-0.02,0.012195,0.987805
2106,4142,45,0.04,0.012703,0.987297
2107,4143,59,-0.04,0.013211,0.986789
2108,4144,31,0.02,0.020325,0.979675
2109,4145,17,-0.06,0.015244,0.984756
2110,4146,41,0.04,0.008638,0.991362
2111,4147,69,-0.05,0.020833,0.979167
2112,4158,77,0.04,0.016768,0.983232
2113,4159,63,-0.07,0.016768,0.983232
2114,4160,35,0.03,0.018293,0.981707
2115,4161,61,-0.03,0.005589,0.994411
2116,4162,35,0.01,0.012703,0.987297
2117,4163,50,-0.01,0.011179,0.988821
2118,4164,50,-0.08,0.013211,0.986789
2119,4165,77,-0.02,0.009146,0.990854
2120,4166,42,-0.09,0.011687,0.988313
2121,4167,10,0.04,0.01372,0.98628
2122,4168,26,-0.1,0.010163,0.989837
2123,4169,43,-0.01,0.016768,0.983232
2124,4170,50,0.06,0.021341,0.978659
2125,4171,39,0.05,0.013211,0.986789
2126,4182,53,-0.01,0.014228,0.985772
2127,4183,33,-0.06,0.016768,0.983232
2128,4184,46,-0.07,0.006606,0.993394
2129,4185,46,0.02,0.009146,0.990854
2130,4186,64,0,0.010163,0.989837
2131,4187,44,0.06,0.011687,0.988313
2132,4188,47,-0.03,0.014228,0.985772
2133,4189,35,-0.05,0.008638,0.991362
2134,4190,41,0.06,0.014228,0.985772
2135,4191,55,-0.07,0.012195,0.987805
2136,4192,67,0.02,0.014736,0.985264
2137,4193,61,0.01,0.002541,0.997459
2138,4194,54,0.03,0.015752,0.984248
2139,4195,0,-0.08,0.012195,0.987805
2140,4206,82,-0.05,0.018293,0.981707
2141,4207,57,-0.06,0.016768,0.983232
2142,4208,71,0.03,0.013211,0.986789
2143,4209,12,0.01,0.005081,0.994919
2144,4210,55,-0.06,0.012195,0.987805
2145,4211,69,0.04,0.011179,0.988821
2146,4212,47,0.02,0.014736,0.985264
2147,4213,17,-0.05,0.011687,0.988313
2148,4214,71,-0.02,0.011179,0.988821
2149,4215,19,0.04,0.012703,0.987297
2150,4216,0,-0.04,0.015244,0.984756
2151,4217,43,-0.07,0.016768,0.983232
2152,4218,46,0,0.007622,0.992378
2153,4219,74,0.03,0.00813,0.99187
2154,4230,76,0.01,0.007114,0.992886
2155,4231,64,0,0.014736,0.985264
2156,4232,0,-0.09,0.006098,0.993902
2157,4233,35,-0.07,0.004065,0.995935
2158,4234,35,-0.04,0.01372,0.98628
2159,4235,73,-0.01,0.009654,0.990346
2160,4236,53,0.01,0.011687,0.988313
2161,4237,50,0.03,0.010671,0.989329
2162,4238,63,0,0.011179,0.988821
2163,4239,57,-0.01,0.013211,0.986789
2164,4240,54,0.02,0.018293,0.981707
2165,4241,73,0,0.015244,0.984756
2166,4242,65,-0.07,0.006606,0.993394
2167,4243,72,-0.04,0.019817,0.980183
2168,4254,57,0.09,0.011687,0.988313
2169,4255,0,-0.02,0.014736,0.985264
2170,4256,25,0.05,0.005589,0.994411
2171,4257,4,-0.04,0.016768,0.983232
2172,4258,26,-0.1,0.011687,0.988313
2173,4259,22,-0.05,0.014736,0.985264
2174,4260,68,0.03,0.013211,0.986789
2175,4261,40,0.11,0.014228,0.985772
2176,4262,74,-0.02,0.01372,0.98628
2177,4263,57,0.01,0.011179,0.988821
2178,4264,37,-0.01,0.018293,0.981707
2179,4265,46,-0.05,0.017276,0.982724
2180,4266,0,-0.05,0.007622,0.992378
2181,4267,48,0.09,0.017276,0.982724
2182,4278,48,-0.03,0.005589,0.994411
2183,4279,77,-0.04,0.014228,0.985772
2184,4280,49,-0.01,0.015752,0.984248
2185,4281,71,-0.07,0.011687,0.988313
2186,4282,51,0.06,0.011687,0.988313
2187,4283,20,-0.05,0.010163,0.989837
2188,4284,28,-0.08,0.012703,0.987297
2189,4285,15,-0.07,0.010671,0.989329
2190,4286,57,0,0.015244,0.984756
2191,4287,44,-0.03,0.009654,0.990346
2192,4288,53,-0.09,0.018293,0.981707
2193,4289,13,0.1,0.005081,0.994919
2194,4290,43,0.02,0.014736,0.985264
2195,4291,11,0.1,0.01626,0.98374
2196,4302,7,0.09,0.018293,0.981707
2197,4303,88,0,0.017276,0.982724
2198,4304,45,0.04,0.003557,0.996443
2199,4305,3,-0.03,0.015752,0.984248
2200,4306,0,-0.07,0.012195,0.987805
2201,4307,56,0.05,0.010671,0.989329
2202,4308,55,-0.06,0.010163,0.989837
2203,4309,47,-0.06,0.012195,0.987805
2204,4310,49,-0.11,0.01372,0.98628
2205,4311,18,0.04,0.011687,0.988313
2206,4312,55,0.02,0.017785,0.982215
2207,4313,60,0.02,0,1
2208,4314,49,0.04,0.010671,0.989329
2209,4315,52,0.04,0.000508,0.999492
2210,4326,50,0.11,0.002541,0.997459
2211,4327,23,-0.09,0.003049,0.996951
2212,4328,0,-0.08,0.019309,0.980691
2213,4329,32,0.09,0.017276,0.982724
2214,4330,52,-0.1,0.012195,0.987805
2215,4331,8,-0.01,0.01372,0.98628
2216,4332,39,-0.02,0.012703,0.987297
2217,4333,4,0.07,0.01372,0.98628
2218,4334,21,0.06,0.007622,0.992378
2219,4335,21,-0.01,0.014228,0.985772
2220,4336,16,0.03,0.004065,0.995935
2221,4337,33,0.02,0.004065,0.995935
2222,4338,79,-0.02,0.020833,0.979167
2223,4339,67,0.03,0.018293,0.981707
2224,4350,57,0.06,0.015752,0.984248
2225,4351,49,0.05,0.005589,0.994411
2226,4352,88,-0.07,0.018801,0.981199
2227,4353,83,-0.1,0.000508,0.999492
2228,4354,3,0.03,0.013211,0.986789
2229,4355,47,0.12,0.012195,0.987805
2230,4356,68,0,0.012703,0.987297
2231,4357,8,-0.03,0.011179,0.988821
2232,4358,90,-0.07,0.014228,0.985772
2233,4359,47,0.05,0.011179,0.988821
2234,4360,38,-0.05,0.007114,0.992886
2235,4361,49,0.06,0.015244,0.984756
2236,4362,9,-0.05,0.000508,0.999492
2237,4363,46,-0.02,0.01372,0.98628
2238,4374,32,0.05,0.015752,0.984248
2239,4375,38,-0.05,0.015244,0.984756
2240,4376,32,-0.01,0.016768,0.983232
2241,4377,43,0,0.014736,0.985264
2242,4378,41,-0.03,0.01372,0.98628
2243,4379,88,-0.04,0.009654,0.990346
2244,4380,32,-0.08,0.013211,0.986789
2245,4381,61,0,0.012703,0.987297
2246,4382,67,0.01,0.01372,0.98628
2247,4383,38,0.03,0.013211,0.986789
2248,4384,1,0.02,0.007622,0.992378
2249,4385,44,-0.05,0.006098,0.993902
2250,4386,46,-0.04,0.005589,0.994411
2251,4387,62,-0.08,0.015244,0.984756
2252,4398,1,0.05,0.006098,0.993902
2253,4399,76,0.02,0.021341,0.978659
2254,4400,39,-0.07,0.002033,0.997967
2255,4401,62,-0.01,0.011687,0.988313
2256,4402,68,-0.02,0.015752,0.984248
2257,4403,45,-0.07,0.009146,0.990854
2258,4404,10,-0.07,0.012195,0.987805
2259,4405,25,-0.1,0.01372,0.98628
2260,4406,1,-0.03,0.010163,0.989837
2261,4407,12,-0.07,0.014736,0.985264
2262,4408,24,-0.03,0.00813,0.99187
2263,4409,59,0.08,0.015752,0.984248
2264,4410,62,0.08,0.020325,0.979675
2265,4411,65,-0.07,0.019817,0.980183
2266,4422,15,0.05,0.002033,0.997967
2267,4423,46,0.01,0.001016,0.998984
2268,4424,56,-0.01,0.01372,0.98628
2269,4425,24,-0.07,0.017276,0.982724
2270,4426,44,0.02,0.012703,0.987297
2271,4427,44,0.04,0.009146,0.990854
2272,4428,18,0.04,0.011687,0.988313
2273,4429,51,-0.03,0.014228,0.985772
2274,4430,31,0.04,0.013211,0.986789
2275,4431,76,-0.08,0.011687,0.988313
2276,4432,68,-0.04,0.018801,0.981199
2277,4433,73,0.04,0.019817,0.980183
2278,4434,44,-0.07,0.002541,0.997459
2279,4435,0,-0.07,0.001524,0.998476
2280,4446,65,-0.07,0.015752,0.984248
2281,4447,66,0.04,0.019309,0.980691
2282,4448,57,-0.01,0.015752,0.984248
2283,4449,59,0.04,0.006606,0.993394
2284,4450,50,-0.01,0.013211,0.986789
2285,4451,39,-0.07,0.012195,0.987805
2286,4452,12,-0.04,0.011179,0.988821
2287,4453,42,0.04,0.011179,0.988821
2288,4454,72,0.01,0.011687,0.988313
2289,4455,23,0.04,0.011179,0.988821
2290,4456,21,-0.09,0.009654,0.990346
2291,4457,30,-0.06,0.01626,0.98374
2292,4458,17,-0.01,0.003049,0.996951
2293,4459,59,0.04,0.014228,0.985772
2294,4470,60,0.01,0.013211,0.986789
2295,4471,1,-0.1,0.005081,0.994919
2296,4472,32,-0.09,0.01372,0.98628
2297,4473,53,-0.07,0.020325,0.979675
2298,4474,5,0.04,0.009654,0.990346
2299,4475,22,-0.03,0.009654,0.990346
2300,4476,68,0.03,0.01372,0.98628
2301,4477,4,-0.07,0.013211,0.986789
2302,4478,4,-0.07,0.012195,0.987805
2303,4479,63,-0.01,0.011687,0.988313
2304,4480,23,-0.05,0.006606,0.993394
2305,4481,39,0.08,0.015752,0.984248
2306,4482,1,-0.05,0.019309,0.980691
2307,4483,60,-0.05,0.014736,0.985264
2308,4494,19,0.06,0.001016,0.998984
2309,4495,7,-0.1,0.01372,0.98628
2310,4496,24,-0.11,0.014736,0.985264
2311,4497,32,-0.09,0.00813,0.99187
2312,4498,36,-0.03,0.009654,0.990346
2313,4499,55,-0.08,0.010671,0.989329
2314,4500,24,0.02,0.011687,0.988313
2315,4501,52,-0.02,0.011687,0.988313
2316,4502,74,-0.1,0.009654,0.990346
2317,4503,16,-0.04,0.012703,0.987297
2318,4504,41,0,0.01626,0.98374
2319,4505,0,-0.08,0.013211,0.986789
2320,4506,25,-0.04,0.005081,0.994919
2321,4507,29,0,0.017276,0.982724
2322,4518,72,-0.01,0.009146,0.990854
2323,4519,51,-0.04,0.018801,0.981199
2324,4520,61,0.07,0.016768,0.983232
2325,4521,57,-0.07,0.019309,0.980691
2326,4522,26,0.04,0.014736,0.985264
2327,4523,45,0.03,0.011687,0.988313
2328,4524,7,0,0.010163,0.989837
2329,4525,77,0.01,0.012195,0.987805
2330,4526,6,-0.08,0.014228,0.985772
2331,4527,5,-0.11,0.012195,0.987805
2332,4528,0,0.07,0.017785,0.982215
2333,4529,29,0.09,0.008638,0.991362
2334,4530,62,0.04,0.004065,0.995935
2335,4531,0,0.08,0.007622,0.992378
2336,4542,62,-0.02,0.012703,0.987297
2337,4543,22,-0.03,0.010163,0.989837
2338,4544,61,0.01,0.01372,0.98628
2339,4545,58,0.03,0.020325,0.979675
2340,4546,40,0.04,0.012195,0.987805
2341,4547,19,-0.06,0.009146,0.990854
2342,4548,45,-0.06,0.10061,0.89939
2343,4549,47,-0.04,0.091463,0.908537
2344,4550,2,-0.09,0.012195,0.987805
2345,4551,80,-0.02,0.009654,0.990346
2346,4552,56,-0.08,0.004573,0.995427
2347,4553,15,-0.02,0.009654,0.990346
2348,4554,56,0.02,0.014228,0.985772
2349,4555,76,0.03,0.005081,0.994919
2350,4566,53,0.04,0.012703,0.987297
2351,4567,40,0.02,0.014228,0.985772
2352,4568,43,-0.04,0.011687,0.988313
2353,4569,79,-0.01,0.003557,0.996443
2354,4570,34,-0.07,0.009654,0.990346
2355,4571,56,0.02,0.010671,0.989329
2356,4572,7,-0.04,0.101118,0.898882
2357,4573,85,0,0.090955,0.909045
2358,4574,82,-0.07,0.011687,0.988313
2359,4575,64,0.01,0.009654,0.990346
2360,4576,87,-0.11,0.009146,0.990854
2361,4577,10,-0.04,0.015244,0.984756
2362,4578,9,-0.01,0.006098,0.993902
2363,4579,31,0.04,0.010163,0.989837
2364,4590,53,-0.03,0.002541,0.997459
2365,4591,31,-0.03,0.019309,0.980691
2366,4592,79,0.02,0.016768,0.983232
2367,4593,5,-0.02,0.010671,0.989329
2368,4594,44,0.06,0.010163,0.989837
2369,4595,39,-0.06,0.010163,0.989837
2370,4596,6,-0.04,0.101626,0.898374
2371,4597,11,-0.03,0.090447,0.909553
2372,4598,36,-0.02,0.012195,0.987805
2373,4599,66,-0.07,0.01372,0.98628
2374,4600,54,0.02,0.009654,0.990346
2375,4601,15,0.04,0.010163,0.989837
2376,4602,52,0.01,0.004065,0.995935
2377,4603,56,-0.04,0.012703,0.987297
2378,4614,19,-0.04,0.006098,0.993902
2379,4615,4,0.03,0.006098,0.993902
2380,4616,53,-0.05,0.003557,0.996443
2381,4617,85,-0.04,0.014228,0.985772
2382,4618,7,0.04,0.010671,0.989329
2383,4619,6,-0.02,0.012195,0.987805
2384,4620,1,-0.08,0.102134,0.897866
2385,4621,1,0.05,0.090447,0.909553
2386,4622,42,-0.1,0.011687,0.988313
2387,4623,31,0.05,0.012703,0.987297
2388,4624,10,0.02,0.005081,0.994919
2389,4625,8,0.05,0.01626,0.98374
2390,4626,64,0.01,0.018801,0.981199
2391,4627,42,-0.08,0.018293,0.981707
2392,4638,25,-0.08,0.006606,0.993394
2393,4639,82,-0.04,0.017276,0.982724
2394,4640,81,-0.06,0.017785,0.982215
2395,4641,66,-0.05,0.018293,0.981707
2396,4642,45,0.03,0.011687,0.988313
2397,4643,21,0.07,0.01372,0.98628
2398,4644,52,-0.09,0.102134,0.897866
2399,4645,35,-0.06,0.089939,0.910061
2400,4646,56,-0.03,0.014228,0.985772
2401,4647,47,-0.03,0.012195,0.987805
2402,4648,5,-0.07,0.006098,0.993902
2403,4649,11,-0.07,0.019309,0.980691
2404,4650,40,0.02,0.01626,0.98374
2405,4651,46,0.03,0.019309,0.980691
2406,4662,70,-0.05,0.009654,0.990346
2407,4663,59,-0.03,0.006606,0.993394
2408,4664,42,0.05,0.012703,0.987297
2409,4665,43,-0.04,0.005081,0.994919
2410,4666,69,-0.06,0.013211,0.986789
2411,4667,60,-0.05,0.010163,0.989837
2412,4668,5,0,0.102642,0.897358
2413,4669,67,-0.01,0.089939,0.910061
2414,4670,76,-0.07,0.011687,0.988313
2415,4671,35,0.12,0.011179,0.988821
2416,4672,35,-0.03,0.006098,0.993902
2417,4673,59,0.04,0.005589,0.994411
2418,4674,24,0.05,0.014736,0.985264
2419,4675,45,-0.01,0.007114,0.992886
2420,4686,56,0.07,0.01626,0.98374
2421,4687,62,-0.04,0.01372,0.98628
2422,4688,30,-0.09,0.014736,0.985264
2423,4689,28,-0.05,0.006098,0.993902
2424,4690,68,-0.03,0.011687,0.988313
2425,4691,60,-0.05,0.009654,0.990346
2426,4692,40,-0.01,0.103659,0.896341
2427,4693,55,-0.09,0.089939,0.910061
2428,4694,54,-0.04,0.011687,0.988313
2429,4695,51,-0.04,0.01626,0.98374
2430,4696,47,0.04,0.004573,0.995427
2431,4697,7,-0.04,0.015244,0.984756
2432,4698,42,-0.05,0.012195,0.987805
2433,4699,13,-0.01,0.002033,0.997967
2434,4710,71,-0.02,0.00813,0.99187
2435,4711,72,0,0.007622,0.992378
2436,4712,21,-0.02,0.017276,0.982724
2437,4713,54,0.01,0.001016,0.998984
2438,4714,7,0.05,0.011687,0.988313
2439,4715,0,-0.04,0.010163,0.989837
2440,4716,50,0.01,0.103659,0.896341
2441,4717,81,-0.02,0.089939,0.910061
2442,4718,48,0.04,0.014228,0.985772
2443,4719,37,0.01,0.009146,0.990854
2444,4720,4,-0.09,0.017276,0.982724
2445,4721,62,-0.01,0.014228,0.985772
2446,4722,19,0,0.012703,0.987297
2447,4723,32,-0.05,0.01372,0.98628
2448,4734,47,0.07,0.005081,0.994919
2449,4735,36,-0.07,0.019309,0.980691
2450,4736,44,0.03,0.011179,0.988821
2451,4737,77,-0.04,0.003049,0.996951
2452,4738,76,-0.1,0.010671,0.989329
2453,4739,66,-0.08,0.009654,0.990346
2454,4740,76,-0.02,0.103659,0.896341
2455,4741,26,0,0.089431,0.910569
2456,4742,53,-0.04,0.009146,0.990854
2457,4743,49,0.04,0.010163,0.989837
2458,4744,64,-0.1,0.018801,0.981199
2459,4745,47,0.02,0.018293,0.981707
2460,4746,71,-0.08,0.012195,0.987805
2461,4747,58,-0.05,0.017785,0.982215
2462,4758,73,-0.03,0.010671,0.989329
2463,4759,62,0.08,0.017276,0.982724
2464,4760,54,-0.01,0.000508,0.999492
2465,4761,5,-0.04,0.002033,0.997967
2466,4762,1,-0.03,0.014736,0.985264
2467,4763,61,-0.01,0.014736,0.985264
2468,4764,0,-0.04,0.155996,0.844004
2469,4765,15,-0.05,0.142276,0.857724
2470,4766,36,0.03,0.237805,0.762195
2471,4767,34,-0.05,0.010163,0.989837
2472,4768,45,-0.05,0.005081,0.994919
2473,4769,33,0.05,0.020325,0.979675
2474,4770,62,0.02,0.008638,0.991362
2475,4771,46,-0.01,0.001524,0.998476
2476,4782,69,-0.05,0.012703,0.987297
2477,4783,18,-0.08,0.006098,0.993902
2478,4784,10,-0.06,0.014736,0.985264
2479,4785,55,0.05,0.004573,0.995427
2480,4786,55,-0.03,0.009146,0.990854
2481,4787,11,-0.03,0.253049,0.746951
2482,4788,57,-0.07,0.208333,0.791667
2483,4789,22,-0.06,0.231199,0.768801
2484,4790,19,-0.04,0.237805,0.762195
2485,4791,0,-0.04,0.012195,0.987805
2486,4792,52,0.04,0.01372,0.98628
2487,4793,6,0.03,0.002541,0.997459
2488,4794,25,0.04,0.017276,0.982724
2489,4795,77,-0.04,0.022358,0.977642
2490,4806,69,0.07,0.01372,0.98628
2491,4807,44,0.05,0.010671,0.989329
2492,4808,47,0.05,0.012703,0.987297
2493,4809,4,-0.11,0.003049,0.996951
2494,4810,66,-0.06,0.015752,0.984248
2495,4811,21,-0.1,0.253049,0.746951
2496,4812,62,-0.09,0.279472,0.720528
2497,4813,34,0.04,0.088923,0.911077
2498,4814,8,-0.04,0.237805,0.762195
2499,4815,3,-0.05,0.01372,0.98628
2500,4816,3,-0.06,0.014736,0.985264
2501,4817,36,0.07,0.016768,0.983232
2502,4818,90,-0.05,0.002541,0.997459
2503,4819,50,0.02,0.014228,0.985772
2504,4830,45,-0.06,0.014736,0.985264
2505,4831,41,-0.03,0.015244,0.984756
2506,4832,77,-0.1,0.017785,0.982215
2507,4833,63,-0.03,0.002541,0.997459
2508,4834,50,-0.12,0.010671,0.989329
2509,4835,33,-0.02,0.253049,0.746951
2510,4836,49,-0.03,0.368902,0.631098
2511,4837,19,0.02,0.267276,0.732724
2512,4838,46,-0.08,0.237805,0.762195
2513,4839,8,-0.02,0.01372,0.98628
2514,4840,38,0.04,0.016768,0.983232
2515,4841,35,0.08,0.005589,0.994411
2516,4842,25,0,0.009146,0.990854
2517,4843,25,-0.07,0.010163,0.989837
2518,4854,5,-0.04,0.005589,0.994411
2519,4855,0,0.03,0.012195,0.987805
2520,4856,59,-0.07,0.014736,0.985264
2521,4857,32,-0.01,0.002541,0.997459
2522,4858,37,0.02,0.01372,0.98628
2523,4859,75,-0.03,0.253049,0.746951
2524,4860,44,0.05,0.157012,0.842988
2525,4861,49,-0.02,0.414126,0.585874
2526,4862,8,-0.06,0.237805,0.762195
2527,4863,10,-0.03,0.014736,0.985264
2528,4864,62,0.03,0.012703,0.987297
2529,4865,41,-0.09,0.012195,0.987805
2530,4866,59,0,0.006098,0.993902
2531,4867,69,-0.04,0.014736,0.985264
2532,4878,53,-0.04,0.006098,0.993902
2533,4879,62,-0.05,0.013211,0.986789
2534,4880,75,-0.09,0.014228,0.985772
2535,4881,70,0.03,0.016768,0.983232
2536,4882,5,-0.02,0.011179,0.988821
2537,4883,4,-0.04,0.254065,0.745935
2538,4884,88,-0.04,0.442581,0.557419
2539,4885,23,-0.02,0.470528,0.529472
2540,4886,21,0.04,0.237805,0.762195
2541,4887,34,0.04,0.010671,0.989329
2542,4888,36,0.02,0.001016,0.998984
2543,4889,58,0.01,0.015752,0.984248
2544,4890,57,0.01,0.00813,0.99187
2545,4891,62,0.04,0.005081,0.994919
2546,4902,57,-0.07,0.002033,0.997967
2547,4903,18,0.06,0.01626,0.98374
2548,4904,50,0.05,0.014736,0.985264
2549,4905,61,-0.05,0.019817,0.980183
2550,4906,19,-0.08,0.012195,0.987805
2551,4907,7,-0.05,0.254573,0.745427
2552,4908,44,-0.04,0.51626,0.48374
2553,4909,72,0.02,0.377033,0.622967
2554,4910,58,0.05,0.239329,0.760671
2555,4911,0,0.06,0.014736,0.985264
2556,4912,9,-0.01,0.004573,0.995427
2557,4913,21,-0.09,0.014228,0.985772
2558,4914,6,-0.02,0.020325,0.979675
2559,4915,0,0.06,0.008638,0.991362
2560,4926,74,-0.02,0.009654,0.990346
2561,4927,90,-0.06,0.001016,0.998984
2562,4928,22,0,0.006606,0.993394
2563,4929,59,-0.04,0.000508,0.999492
2564,4930,15,-0.04,0.011687,0.988313
2565,4931,4,0.08,0.255081,0.744919
2566,4932,39,-0.06,0.553862,0.446138
2567,4933,75,-0.03,0.526931,0.473069
2568,4934,22,-0.04,0.298272,0.701728
2569,4935,57,-0.02,0.015244,0.984756
2570,4936,16,0.04,0.019817,0.980183
2571,4937,69,0,0.009146,0.990854
2572,4938,49,0,0.017785,0.982215
2573,4939,46,-0.04,0.017276,0.982724
2574,4950,18,-0.06,0.009146,0.990854
2575,4951,35,0.01,0.017785,0.982215
2576,4952,38,-0.02,0.015752,0.984248
2577,4953,67,0,0.01372,0.98628
2578,4954,49,0.05,0.011687,0.988313
2579,4955,28,0.03,0.266768,0.733232
2580,4956,27,-0.09,0.591463,0.408537
2581,4957,23,0.03,0.414126,0.585874
2582,4958,24,0.07,0.239837,0.760163
2583,4959,0,0.06,0.012703,0.987297
2584,4960,13,-0.03,0.009146,0.990854
2585,4961,39,0.05,0.00813,0.99187
2586,4962,11,0.05,0.014736,0.985264
2587,4963,51,0.05,0.010163,0.989837
2588,4974,15,-0.05,0.017276,0.982724
2589,4975,7,0.04,0.012703,0.987297
