Hoy,Azimuth,Altitude,Hor_Angle,Ver_Angle,I_direct,I_diffuse,sky_cover,max_irradiance,max_pv_generation
131,152.709299,40.011564,61.356559,43.36763,409.0,257.0,0.4,5900.895418992444,28324.298011163733
132,170.477123,44.427988,80.419987,44.825457,393.0,330.0,0.2,11988.155104550291,57543.144501841394
133,189.906336,44.386048,80.031206,44.816333,350.0,335.0,0.2,5794.598895969489,27814.074700653546
134,207.620257,39.89683,60.990209,43.336771,382.0,302.0,0.3,13446.701414825298,64544.16679116143
135,221.698858,31.989603,43.197133,39.914415,326.0,265.0,0.4,3262.7379520756776,15661.142169963252
136,232.294065,21.851571,26.879098,33.251755,239.0,188.0,0.3,4474.493893763801,21477.570690066244
137,240.297337,10.364312,11.890246,20.259258,129.0,114.0,0.2,-23.75027730693726,-114.00133107329884
152,119.7237,10.554673,12.109592,20.596033,50.0,29.0,0.4,1039.4589221190745,4989.4028261715575
153,127.746534,22.044469,27.116873,33.4833,345.0,98.0,0.2,6844.624845697251,32854.1992593468
154,138.378962,32.179989,43.451986,40.088677,484.0,150.0,0.2,18898.713071828708,90713.82274477779
155,152.51821,40.075937,61.256217,43.482284,599.0,185.0,0.2,11901.667166110654,57128.00239733114
156,170.309419,44.534212,80.291458,44.945887,692.0,195.0,0.2,31262.392402674843,150059.48353283925
157,189.797966,44.526304,80.184344,44.947225,700.0,204.0,0.2,18798.640486068678,90233.47433312965
158,207.580108,40.054184,61.158017,43.485877,669.0,214.0,0.2,28550.95136586337,137044.56655614416
159,221.709194,32.149878,43.369166,40.094364,652.0,158.0,0.2,16999.91458480569,81599.59000706731
160,232.335396,22.007483,27.04811,33.483111,582.0,131.0,0.1,15875.589227242666,76202.8282907648
161,240.358284,10.512612,12.052121,20.566336,391.0,88.0,0.1,3409.732138018009,16366.714262486443
176,119.558293,10.534148,12.066963,20.654259,0.0,29.0,0.9,3.4800000000000004,16.704
177,127.569443,22.046841,27.064205,33.592066,74.0,101.0,0.9,1064.6102800839988,5110.1293444031935
178,138.188644,32.212722,43.381657,40.20802,37.0,163.0,0.9,1385.457297905558,6650.195029946679
179,152.324313,40.147205,61.160607,43.605131,39.0,245.0,0.9,685.5537280613003,3290.6578946942413
180,170.141698,44.647625,80.166526,45.073799,35.0,327.0,0.9,1322.8514049450612,6349.6867437362935
181,189.69313,44.673322,80.335154,45.085247,186.0,352.0,0.9,3420.7473324454613,16419.587195738215
182,207.546123,40.217174,61.324946,43.642155,203.0,388.0,0.9,5525.451588986159,26522.16762713356
183,221.726765,32.314443,43.541421,40.281911,120.0,250.0,0.9,934.298895899628,4484.634700318214
184,232.384127,22.166479,27.218048,33.722593,59.0,164.0,0.8,1060.9789911955072,5092.699157738434
185,240.426548,10.663037,12.215307,20.881751,65.0,123.0,0.7,-18.617104156737614,-89.36209995234054
200,119.387433,10.518608,12.029577,20.72555,17.0,30.0,0.4,308.1592310509104,1479.16430904437
201,127.38736,22.054814,27.016946,33.71217,232.0,106.0,0.2,3647.4677113949274,17507.84501469565
202,137.994075,32.251715,43.31657,40.3368,436.0,168.0,0.1,16718.616507229548,80249.35923470183
203,152.127679,40.225344,61.069749,43.735972,562.0,213.0,0.1,14097.995496918904,67670.37838521073
204,169.974036,44.768186,80.045496,45.209036,618.0,238.0,0.0,27593.50282042344,132448.8135380325
205,189.59193,44.827038,80.483505,45.230358,631.0,247.0,0.0,19787.048058745833,94977.83068197999
206,207.518407,40.38571,61.490869,43.805599,616.0,239.0,0.0,26328.138541777396,126375.0650005315
207,221.751645,32.483189,43.713794,40.476931,561.0,213.0,0.0,10336.51028079424,49615.24934781235
208,232.440295,22.328445,27.388804,33.970085,434.0,169.0,0.0,13124.693930360467,62998.53086573024
209,240.502134,10.815474,12.379681,21.205506,251.0,108.0,0.0,-38.688773801315826,-185.70611424631596
224,119.211213,10.508088,11.997464,20.810184,56.0,27.0,0.2,1245.2505572098041,5977.20267460706
225,127.200373,22.068404,26.975168,33.843674,414.0,82.0,0.3,10801.017780709813,51844.8853474071
226,137.795337,32.29696,43.256854,40.474924,606.0,118.0,0.2,25160.69890113274,120771.35472543714
227,151.928379,40.310326,60.983708,43.874956,710.0,148.0,0.2,23816.98996817783,114321.55184725358
228,169.806506,44.895847,79.928303,45.351604,801.0,141.0,0.2,39079.13151162706,187579.8312558099
229,189.494464,44.987385,80.629188,45.382517,730.0,158.0,0.2,27274.084243052213,130915.60436665062
230,207.497063,40.559701,61.65556,43.976082,698.0,166.0,0.2,33472.51982091853,160668.09514040896
231,221.783907,32.656006,43.886073,40.679369,727.0,134.0,0.2,17911.512257536164,85975.25883617358
232,232.503936,22.493264,27.56024,34.22571,611.0,135.0,0.1,16674.899348433315,80039.51687247992
233,240.585044,10.969811,12.545052,21.53757,486.0,77.0,0.1,12927.403358795134,62051.53612221664
248,119.029727,10.502623,11.970798,20.908514,5.0,31.0,0.1,102.94559638516691,494.13886264880114
249,127.008572,22.087622,26.938846,33.986688,150.0,117.0,0.0,2649.043550196193,12715.409040941726
250,137.59251,32.348446,43.202483,40.622385,312.0,194.0,0.1,9549.33093642614,45836.788494845474
251,151.726481,40.40212,60.902669,44.02193,414.0,247.0,0.1,12277.308470400638,58931.08065792306
252,169.639182,45.030562,79.815177,45.501508,479.0,283.0,0.2,20049.216923274125,96236.2412317158
253,189.400835,45.154294,80.772145,45.541602,463.0,324.0,0.2,13822.062715701519,66345.9010353673
254,207.482197,40.739052,61.81883,44.153558,446.0,290.0,0.2,16685.098106614303,80088.47091174865
255,221.823622,32.832783,44.058048,40.889135,377.0,254.0,0.2,4319.287664058491,20732.580787480754
256,232.575079,22.660819,27.732095,34.489154,289.0,197.0,0.2,5800.5651003029625,27842.71248145422
257,240.675277,11.125934,12.711285,21.87788,111.0,120.0,0.2,-30.88864115381241,-148.26547753829956
272,118.84307,10.502242,11.949416,21.020568,13.0,30.0,0.2,232.80612277630664,1117.4693893262718
273,126.812046,22.112477,26.908046,34.141182,113.0,125.0,0.3,1867.7629486433611,8965.262153488133
274,137.385673,32.40616,43.153583,40.779238,143.0,198.0,0.5,3660.0911074201526,17568.43731561673
275,151.522051,40.500693,60.826644,44.17691,62.0,264.0,0.7,2087.1790039791053,10018.459219099705
276,169.472136,45.17228,79.706251,45.65859,65.0,300.0,0.9,2735.4288083987044,13130.05828031378
277,189.311143,45.327693,80.912177,45.707573,56.0,281.0,0.9,1965.2177434081975,9433.045168359347
278,207.473913,40.923664,61.980492,44.337944,75.0,306.0,0.9,2576.393866288878,12366.690558186614
279,221.870863,33.013404,44.229514,41.106094,14.0,282.0,0.9,164.16026899782992,787.9692911895836
280,232.653755,22.830992,27.904234,34.760407,176.0,178.0,0.9,3100.4207952250003,14882.019817080001
281,240.772827,11.283731,12.878281,22.226567,36.0,173.0,0.9,0.862679807087926,4.140863074022045
296,118.651335,10.506974,11.933445,21.146723,3.0,29.0,0.8,63.720957398983444,305.8605955151205
297,126.610883,22.142973,26.88277,34.307271,2.0,107.0,0.8,60.7939142915693,291.81078859953266
298,137.174902,32.470084,43.110118,40.94538,25.0,165.0,0.8,704.5212951783832,3381.7022168562394
299,151.315154,40.606007,60.75568,44.339829,16.0,289.0,0.9,591.2743387795028,2838.1168261416137
300,169.305438,45.320947,79.601589,45.822816,18.0,280.0,1.0,781.8210660088791,3752.7411168426197
301,189.225491,45.507508,81.049156,45.880352,8.0,281.0,1.0,324.021642711692,1555.3038850161215
302,207.472317,41.113439,62.140363,44.529114,9.0,260.0,1.0,390.6378746932664,1875.0617985276785
303,221.925696,33.197753,44.40037,41.330163,27.0,208.0,1.0,428.41029493911543,2056.369415707754
304,232.739989,23.003663,28.076554,35.039445,56.0,167.0,1.0,1104.4157329243528,5301.195518036893
305,240.877688,11.443088,13.045766,22.583334,26.0,117.0,0.9,7.70838896426115,37.00026702845352
320,118.454619,10.516842,11.922977,21.287308,0.0,22.0,1.0,2.64,12.672
321,126.405172,22.179113,26.863078,34.485022,1.0,71.0,1.0,39.332594177744035,188.79645205317135
322,136.960274,32.540197,43.072208,41.120862,5.0,147.0,1.0,142.60182400801966,684.4887552384944
323,151.105852,40.718023,60.689878,44.510572,31.0,151.0,1.0,1408.1760387040847,6759.244985779606
324,169.139158,45.476506,79.501312,45.994111,4.0,276.0,1.0,193.43223876803302,928.4747460865584
325,189.143982,45.69366,81.182881,46.059859,4.0,155.0,1.0,195.45251470056087,938.1720705626922
326,207.477515,41.308273,62.298333,44.726986,20.0,262.0,1.0,832.2399167891398,3994.7516005878706
327,221.988189,33.385712,44.570468,41.561356,3.0,137.0,1.0,77.1765628936572,370.4475018895546
328,232.833804,23.178712,28.248768,35.326081,6.0,147.0,1.0,169.67022234577124,814.4170672597019
329,240.989849,11.603891,13.213706,22.94847,4.0,75.0,1.0,8.909095703523905,42.76365937691474
344,118.253019,10.531866,11.917843,21.442384,0.0,20.0,1.0,2.4,11.52
345,126.195,22.220893,26.848998,34.674504,35.0,56.0,1.0,1169.5707925105407,5613.939804050596
346,136.741863,32.616475,43.039863,41.305678,61.0,170.0,1.0,1049.084020739149,5035.603299547915
347,150.894205,40.836697,60.62924,44.689198,20.0,197.0,1.0,891.7773045557649,4280.531061867671
348,168.973363,45.638901,79.405411,46.172479,56.0,218.0,1.0,2176.3471876461253,10446.466500701401
349,189.066718,45.886072,81.313246,46.246015,67.0,188.0,1.0,2832.5290429636216,13596.139406225384
350,207.489611,41.508062,62.454227,44.93148,3.0,248.0,1.0,152.799416699773,733.4372001589103
351,222.058407,33.577161,44.739452,41.799394,1.0,295.0,1.0,44.431375285290684,213.27060136939528
352,232.935222,23.356017,28.420807,35.62037,52.0,169.0,1.0,1015.9015206558233,4876.327299147952
353,241.109294,11.766027,13.381972,23.321941,24.0,75.0,0.9,8.788748177378745,42.185991251417974
368,118.046632,10.552063,11.918245,21.61239,0.0,30.0,0.9,3.5999999999999996,17.279999999999998
369,125.980456,22.268309,26.840495,34.875786,11.0,149.0,0.9,281.51064872981607,1351.2511139031171
370,136.519743,32.698891,43.013042,41.499728,19.0,231.0,0.9,278.04937952129416,1334.637021702212
371,150.680272,40.961984,60.573933,44.875595,68.0,276.0,0.9,2491.1732396445327,11957.631550293756
372,168.808119,45.808068,79.31414,46.357723,30.0,335.0,0.9,995.5030471374384,4778.414626259704
373,188.993803,46.084662,81.440203,46.438705,56.0,331.0,0.9,2169.711277759098,10414.61413324367
374,207.508712,41.712698,62.607909,45.142561,47.0,344.0,0.9,1727.7299853635402,8293.103929744993
375,222.136414,33.771977,44.907438,42.044307,9.0,283.0,0.9,124.96589443030472,599.8362932654626
376,233.044258,23.535457,28.592544,35.922153,21.0,217.0,0.9,375.0098146847585,1800.047110486841
377,241.236007,11.929383,13.550265,23.703557,5.0,129.0,0.9,14.326661290025957,68.76797419212458
392,117.835553,10.577446,11.924051,21.797492,0.0,23.0,1.0,2.7600000000000002,13.248000000000001
393,125.761626,22.32135,26.837653,35.088988,14.0,92.0,1.0,458.4091442223078,2200.3638922670775
394,136.293984,32.787412,42.991851,41.7031,5.0,129.0,1.0,119.21544085053324,572.2341160825596
395,150.464106,41.093833,60.523847,45.069689,3.0,262.0,1.0,147.97443844372822,710.2773045298954
396,168.643492,45.983946,79.227466,46.549848,213.0,228.0,1.0,6903.073720389368,33134.753857868964
397,188.925341,46.289344,81.563589,46.637887,376.0,345.0,0.9,14300.278584687236,68641.33720649873
398,207.534924,41.922072,62.759212,45.360021,353.0,319.0,0.8,13133.533211542248,63040.95941540279
399,222.222272,33.970037,45.074028,42.295965,348.0,250.0,0.7,4396.326323771116,21102.366354101356
400,233.160927,23.716907,28.763702,36.231288,367.0,203.0,0.4,6985.2478353405895,33529.18960963483
401,241.369966,12.093845,13.718585,24.093455,257.0,119.0,0.2,-13.378398953834612,-64.21631497840613
402,247.759649,0.069679,0.075272,0.184076,23.0,40.0,0.0,631.377234971269,3030.610727862091
416,117.619882,10.608024,11.935371,21.99809,2.0,30.0,0.5,36.02919359463221,172.94012925423462
417,125.538595,22.380003,26.840404,35.314008,88.0,119.0,0.3,2319.729329997591,11134.700783988435
418,136.064655,32.882005,42.976241,41.915594,249.0,198.0,0.3,3814.464305994599,18309.428668774075
419,150.245761,41.232194,60.479105,45.271409,267.0,333.0,0.4,7884.085255967226,37843.60922864268
420,168.479544,46.166467,79.14543,46.748737,293.0,296.0,0.4,7533.716504575905,36161.83922196434
421,188.861436,46.500033,81.6832,46.843451,446.0,328.0,0.3,17663.367861375096,84784.16573460046
422,207.568351,42.136071,62.907974,45.583915,457.0,304.0,0.2,17331.196738569746,83189.74434513478
423,222.31604,34.171215,45.239238,42.554348,313.0,288.0,0.2,3321.447799443415,15942.949437328392
424,233.285239,23.900246,28.93428,36.547808,246.0,219.0,0.4,4126.324564934702,19806.35791168657
425,241.511148,12.259303,13.886651,24.491549,58.0,127.0,0.6,0.11612112994721499,0.5573814237466319
426,247.914486,0.195263,0.210727,0.519322,1.0,40.0,0.8,32.01769980213312,153.68495905023897
440,117.399716,10.643805,11.952147,22.214352,1.0,33.0,0.6,19.118947093587693,91.77094604922092
441,125.311448,22.444253,26.848708,35.550945,19.0,144.0,0.9,494.79956987832486,2375.037935415959
442,135.831826,32.982632,42.966167,42.137296,36.0,312.0,0.9,316.2044489880884,1517.7813551428244
443,150.025288,41.37701,60.439695,45.480723,51.0,218.0,0.9,1860.1225968646363,8928.588464950253
444,168.316336,46.355564,79.068207,46.954356,128.0,332.0,0.9,2275.1447152823675,10920.694633355364
445,188.802193,46.716641,81.799103,47.055319,458.0,312.0,0.7,18780.071428836163,90144.34285841358
446,207.609101,42.354583,63.054103,45.813997,502.0,291.0,0.5,19319.389440372055,92733.06931378586
447,222.417775,34.375385,45.402781,42.81919,530.0,208.0,0.3,10045.430720580893,48218.06745878828
448,233.417204,24.085348,29.103972,36.871532,502.0,159.0,0.2,13449.333071635634,64556.79874385104
449,241.659523,12.425643,14.054468,24.897989,338.0,109.0,0.1,4094.2851037415667,19652.56849795952
450,248.07623,0.322523,0.347661,0.863744,52.0,41.0,0.0,1421.7952140247942,6824.617027319012
464,117.175151,10.684791,11.974361,22.446523,2.0,28.0,0.9,38.83898052744828,186.42710653175172
465,125.080271,22.514077,26.862645,35.799837,183.0,99.0,0.9,5272.920868341649,25310.020168039915
466,135.59556,33.089252,42.961725,42.368099,517.0,169.0,0.6,10191.309015985205,48918.28327672899
467,149.802734,41.528225,60.405565,45.69756,686.0,170.0,0.3,25506.262700630392,122430.06096302587
468,168.153929,46.551166,78.995663,47.166588,733.0,189.0,0.0,18672.124439346673,89626.19730886402
469,188.747717,46.939077,81.911127,47.273375,751.0,195.0,0.0,38056.3828655533,182670.63775465582
470,207.657277,42.57749,63.197483,46.05028,733.0,190.0,0.0,35469.57269258127,170253.9489243901
471,222.527532,34.582419,45.564681,43.090575,692.0,173.0,0.0,17650.39847038874,84721.91265786595
472,233.556825,24.272092,29.272721,37.202483,531.0,142.0,0.0,13716.43246063221,65838.87581103461
473,241.815063,12.592755,14.221899,25.312863,416.0,99.0,0.0,5694.729635198576,27334.702248953163
474,248.244827,0.451306,0.485932,1.217524,90.0,41.0,0.0,2381.3971264477996,11430.706206949437
488,116.946286,10.73098,12.001992,22.69499,0.0,33.0,1.0,3.96,19.008
489,124.845145,22.589454,26.882172,36.060728,8.0,75.0,1.0,252.58612197190462,1212.413385465142
490,135.355922,33.201819,42.962814,42.60799,33.0,235.0,1.0,475.6432896512629,2283.0877903260616
491,149.578144,41.685777,60.376892,45.921754,56.0,308.0,0.9,1273.8458431296306,6114.460047022227
492,167.992379,46.753199,78.92804,47.385317,50.0,220.0,0.9,893.6296514026664,4289.422326732798
493,188.698114,47.167248,82.019182,47.497546,27.0,230.0,0.9,1293.408133251722,6208.3590396082645
494,207.712987,42.804675,63.337928,46.292608,7.0,331.0,1.0,296.2089791041921,1421.8030997001222
495,222.645365,34.792187,45.724707,43.368338,21.0,157.0,1.0,431.449565245909,2070.957913180363
496,233.704103,24.460352,29.440414,37.540621,8.0,184.0,1.0,145.1264218543315,696.6068249007913
497,241.977732,12.76053,14.388732,25.736025,7.0,82.0,1.0,36.28777946276103,174.18134142125294
498,248.420218,0.581459,0.625272,1.58055,3.0,34.0,1.0,85.75386363482066,411.6185454471392
512,116.713217,10.782367,12.035058,22.959925,7.0,31.0,0.9,123.39731211528456,592.3070981533659
513,124.606153,22.670355,26.907276,36.333684,37.0,75.0,0.9,986.0548565250765,4733.063311320367
514,135.112973,33.320286,42.969527,42.856857,53.0,135.0,0.9,1016.2880191296158,4878.1824918221555
515,149.35156,41.849603,60.353525,46.153318,81.0,298.0,0.9,1189.23639174396,5708.334680371007
516,167.831742,46.96159,78.865212,47.610465,229.0,419.0,0.9,1511.4142301532568,7254.788304735633
517,188.653491,47.401059,82.123194,47.727756,27.0,152.0,0.9,1395.896423251106,6700.302831605309
518,207.776335,43.036018,63.475463,46.540909,44.0,124.0,1.0,2022.2808638063846,9706.948146270646
519,222.771324,35.00456,45.882686,43.652417,56.0,244.0,1.0,813.9737890861492,3907.0741876135157
520,233.859037,24.650005,29.606906,37.885808,70.0,223.0,1.0,409.46507944371166,1965.4323813298158
521,242.147492,12.928857,14.554837,26.167529,88.0,204.0,0.9,-17.571356959482085,-84.342513405514
522,248.602341,0.712832,0.765602,1.953178,31.0,46.0,0.9,825.2621792403995,3961.2584603539176
536,116.476042,10.838945,12.073525,23.241737,56.0,29.0,0.5,1007.0850326505174,4834.008156722483
537,124.363375,22.756748,26.937884,36.618573,307.0,88.0,0.3,7481.197619538341,35909.74857378404
538,134.866772,33.444602,42.981659,43.114582,476.0,136.0,0.2,9771.837088790482,46904.81802619431
539,149.12302,42.019636,60.335434,46.392088,630.0,159.0,0.2,14506.688693201539,69632.10572736738
540,167.672071,47.176259,78.807263,47.842,684.0,172.0,0.2,15442.241057322659,74122.75707514877
541,188.613953,47.640414,82.223212,47.963856,756.0,179.0,0.1,38634.43523489497,185445.28912749584
542,207.847426,43.271397,63.609847,46.795118,737.0,178.0,0.1,34049.2242372895,163436.27633898958
543,222.905457,35.219405,46.038551,43.942609,680.0,163.0,0.0,16842.455176584812,80843.7848476071
544,234.02162,24.840926,29.772064,38.237944,640.0,136.0,0.0,17541.324520940205,84198.35770051298
545,242.324303,13.097629,14.720179,26.60749,467.0,95.0,0.0,12564.753298871494,60310.81583458317
546,248.791132,0.845275,0.906659,2.335337,126.0,43.0,0.0,3015.650880746101,14475.124227581284
560,116.234856,10.9007,12.117336,23.540596,99.0,29.0,0.0,2063.744356081906,9905.97290919315
561,124.116891,22.8486,26.973922,36.915435,439.0,81.0,0.0,10935.557674764173,52490.67683886803
562,134.617375,33.574711,42.999404,43.381248,658.0,118.0,0.0,15262.68551032323,73260.8904495515
563,148.892561,42.195808,60.322759,46.63803,741.0,145.0,0.0,16659.87384539508,79967.39445789637
564,167.513418,47.397129,78.754196,48.079719,796.0,160.0,0.0,17630.62327096717,84626.99170064242
565,188.579608,47.885213,82.319017,48.205771,804.0,166.0,0.0,40918.40236642988,196408.33135886342
566,207.926364,43.510688,63.741077,47.05508,798.0,162.0,0.0,35635.7773957351,171051.73149952848
567,223.047809,35.436591,46.192286,44.239003,753.0,148.0,0.0,18102.27579133322,86890.92379839945
568,234.191844,25.032993,29.935806,38.597066,673.0,124.0,0.0,17881.21712104153,85829.84218099933
569,242.508121,13.26674,14.884598,27.056026,512.0,88.0,0.0,13817.60542670064,66324.50604816306
570,248.986525,0.978639,1.048366,2.727412,163.0,42.0,0.0,3868.873531617674,18570.592951764833
584,115.989756,10.967617,12.166543,23.856898,34.0,30.0,0.4,572.6042145608527,2748.500229892093
585,123.866777,22.945871,27.015496,37.224398,254.0,117.0,0.3,4172.208127873757,20026.59901379403
586,134.364839,33.710556,43.022553,43.656732,515.0,146.0,0.2,10474.459802027624,50277.407049732596
587,148.660215,42.378045,60.315373,46.89102,597.0,171.0,0.2,13917.582523401632,66804.39611232783
588,167.355832,47.624118,78.706013,48.323635,607.0,244.0,0.2,11743.487311796689,56368.73909662411
589,188.550563,48.135358,82.410688,48.453474,367.0,349.0,0.5,15504.491876754159,74421.56100841996
590,208.013254,43.753766,63.869022,47.32073,329.0,348.0,0.9,10799.42976266613,51837.262860797426
591,223.198422,35.655985,46.343576,44.541348,204.0,174.0,0.9,3654.763185943308,17542.86329252788
592,234.369695,25.226083,30.097939,38.963029,65.0,156.0,0.9,790.5692588217496,3794.732442344398
593,242.698897,13.436084,15.047986,27.513061,33.0,119.0,1.0,13.296116594072936,63.82135965155009
594,249.188448,1.112779,1.190402,3.129195,4.0,66.0,1.0,97.11598883963869,466.1567464302657
608,115.740836,11.039676,12.221051,24.19087,12.0,32.0,0.5,199.01299341666436,955.2623683999889
609,123.613111,23.04852,27.062498,37.545336,64.0,167.0,0.3,550.254141759856,2641.2198804473087
610,134.109214,33.852077,43.051145,43.940811,146.0,160.0,0.5,2666.3219787259013,12798.345497884326
611,148.426011,42.566274,60.313312,47.151023,4.0,197.0,0.8,103.16015637621098,495.16875060581265
612,167.199359,47.857142,78.662787,48.573587,187.0,375.0,1.0,1809.4476157979768,8685.34855583029
613,188.526927,48.390744,82.498071,48.70673,484.0,317.0,0.8,21159.908615744702,101567.56135557457
614,208.1082,44.000504,63.993654,47.591964,564.0,259.0,0.6,21437.977670518492,102902.29281848876
615,223.357336,35.877453,46.492567,44.849642,435.0,242.0,0.4,6260.731719267542,30051.5122524842
616,234.555158,25.420072,30.258456,39.335876,437.0,189.0,0.3,7816.683066278062,37520.0787181347
617,242.896581,13.605559,15.210175,27.978626,320.0,122.0,0.1,4456.4983733823665,21391.192192235358
618,249.396831,1.247552,1.332758,3.541272,53.0,49.0,0.0,1200.3839127368826,5761.842781137037
632,115.48819,11.116853,12.280814,24.542747,0.0,26.0,0.8,3.12,14.975999999999999
633,123.355968,23.156501,27.114828,37.878193,4.0,66.0,1.0,99.4617292724596,477.4163005078061
634,133.850549,33.999207,43.08512,44.233509,9.0,201.0,1.0,174.78180099606274,838.9526447811012
635,148.189974,42.760417,60.316374,47.417784,35.0,261.0,0.9,614.4767378868587,2949.4883418569216
636,167.044044,48.096115,78.624366,48.829415,11.0,514.0,0.9,133.44152859482585,640.519337255164
637,188.508807,48.651269,82.581259,48.965551,26.0,316.0,0.9,1206.7065692284302,5792.191532296465
638,208.211304,44.250773,64.114917,47.868675,117.0,299.0,0.9,3489.3547852450506,16748.90296917624
639,223.524588,36.100861,46.63895,45.163784,97.0,347.0,0.9,491.6434505660883,2359.8885627172235
640,234.748212,25.61484,30.41711,39.715349,41.0,219.0,0.8,397.4832239762545,1907.9194750860215
641,243.101119,13.77506,15.371214,28.453005,56.0,156.0,0.7,8.74058302654383,41.95479852741038
642,249.611596,1.382819,1.475174,3.963625,2.0,52.0,0.7,49.94024820758856,239.7131913964251
656,115.231912,11.199121,12.345736,24.912715,7.0,29.0,0.9,143.1837300112926,687.2819040542045
657,123.095419,23.269765,27.172468,38.223028,73.0,107.0,0.9,1216.7165157019463,5840.239275369342
658,133.588893,34.15188,43.124425,44.534798,130.0,166.0,0.9,2240.186320448549,10752.894338153035
659,147.952129,42.960394,60.32473,47.691351,192.0,208.0,0.8,3478.1753788263654,16695.241818366554
660,166.889928,48.340951,78.590892,49.091132,395.0,256.0,0.8,6747.65418995956,32388.740111805888
661,188.496312,48.916827,82.660095,49.229752,116.0,211.0,0.8,5580.797944361121,26787.83013293338
662,208.322668,44.504444,64.232721,48.150799,83.0,198.0,0.9,2780.0696111217385,13344.334133384344
663,223.700211,36.326074,46.782728,45.48363,119.0,373.0,0.9,409.77442470668586,1966.917238592092
664,234.948833,25.810265,30.573923,40.101617,1.0,135.0,0.9,33.57773471066578,161.17312661119573
665,243.312453,13.94449,15.530879,28.936089,39.0,95.0,0.9,132.57575291033947,636.3636139696295
666,249.832667,1.518444,1.617585,4.396735,5.0,45.0,0.9,115.06609176689356,552.3172404810891
680,114.972094,11.286448,12.415899,25.301292,1.0,31.0,0.9,23.325494392178623,111.96237308245739
681,122.831538,23.388258,27.235406,38.57974,10.0,108.0,0.9,198.98402467570938,955.123318443405
682,133.324288,34.310024,43.168992,44.844395,19.0,137.0,0.9,494.2940736645802,2372.611553589985
683,147.712492,43.166122,60.338238,47.971558,2.0,309.0,1.0,65.99200285061761,316.76161368296454
684,166.737051,48.59156,78.562225,49.358573,25.0,195.0,1.0,556.250057821081,2670.0002775411886
685,188.489553,49.18731,82.73469,49.499298,39.0,279.0,1.0,1873.0435641557237,8990.609107947474
686,208.442396,44.761385,64.346952,48.438196,61.0,290.0,0.9,1753.6185893696563,8417.36922897435
687,223.884236,36.552957,46.9239,45.80918,32.0,324.0,0.9,372.1633958335686,1786.384300001129
688,235.156994,26.006227,30.728838,40.494502,15.0,146.0,0.9,266.1512536314703,1277.5260174310574
689,243.530521,14.113748,15.689115,29.428024,4.0,98.0,1.0,41.77372761839854,200.51389256831297
690,250.059963,1.654296,1.759738,4.840609,1.0,40.0,1.0,26.771033727462335,128.5009618918192
704,114.708827,11.378799,12.491194,25.708617,0.0,32.0,0.9,3.84,18.432
705,122.564392,23.511925,27.303508,38.94829,6.0,122.0,0.9,118.45756300224201,568.5963024107616
706,133.056776,34.473566,43.218765,45.162316,11.0,163.0,0.9,336.4178772927982,1614.8058110054315
707,147.471079,43.377516,60.356805,48.25823,2.0,212.0,1.0,64.37937633348356,309.0210064007211
708,166.585448,48.847851,78.5384,49.631631,26.0,240.0,1.0,532.4182789875496,2555.6077391402378
709,188.488637,49.46261,82.80505,49.774086,6.0,358.0,1.0,306.5941555552582,1471.6519466652394
710,208.570587,45.021464,64.457661,48.730757,2.0,245.0,1.0,84.17985645983909,404.0633110072276
711,224.076689,36.781376,47.062226,46.140245,5.0,251.0,1.0,105.31490609370326,505.5115492497756
712,235.372663,26.202607,30.881711,40.894037,0.0,176.0,1.0,21.12,101.376
713,243.75526,14.282739,15.845826,29.928801,2.0,113.0,1.0,27.17899198364131,130.45916152147828
714,250.2934,1.790249,1.901566,5.295759,0.0,44.0,1.0,5.28,25.344
728,114.442201,11.476134,12.571517,26.134873,0.0,27.0,1.0,3.24,15.552
729,122.294049,23.640705,27.376731,39.328578,0.0,116.0,1.0,13.920000000000002,66.816
730,132.786396,34.642428,43.273639,45.488373,3.0,196.0,1.0,117.98311198879368,566.3189375462097
731,147.2279,43.594488,60.380525,48.551371,18.0,352.0,1.0,268.8269321458672,1290.3692743001625
732,166.435154,49.109731,78.519347,49.910185,2.0,390.0,1.0,72.39341121890307,347.4883738507347
733,188.493677,49.742617,82.871038,50.053927,7.0,410.0,1.0,342.9136835501436,1645.9856810406893
734,208.707341,45.284546,64.564773,49.028433,2.0,318.0,1.0,79.1166596491182,379.7599663157674
735,224.277593,37.011194,47.19781,46.476829,1.0,305.0,1.0,48.6056245494555,233.30699783738638
736,235.595805,26.399288,31.032422,41.299993,13.0,215.0,1.0,166.68079209037742,800.0678020338116
737,243.986603,14.45137,16.000962,30.43863,1.0,128.0,1.0,21.646362918140326,103.90254200707356
738,250.532894,1.926179,2.042884,5.762416,0.0,43.0,1.0,5.159999999999999,24.767999999999997
752,114.172305,11.578413,12.656863,26.58036,0.0,26.0,1.0,3.12,14.975999999999999
753,122.020576,23.774535,27.455063,39.720611,11.0,92.0,1.0,239.44699266103711,1149.3455647729782
754,132.513184,34.81653,43.3336,45.822528,40.0,187.0,1.0,1460.0079371341033,7008.0380982436955
755,146.982964,43.816948,60.409168,48.850765,35.0,190.0,0.9,748.8171321829515,3594.322234478167
756,166.286199,49.377106,78.505113,50.19408,2.0,215.0,1.0,67.09535705334478,322.05771385605493
757,188.504783,50.027218,82.93276,50.338838,3.0,305.0,1.0,177.15928564246784,850.3645710838456
